"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player1_reward__MAX"
"302","59.630000000000344","59.630000000000344","59.630000000000344"
"608","-4.630000000000011","-4.630000000000011","-4.630000000000011"
"914","52.74000000000031","52.74000000000031","52.74000000000031"
"1220","56.10000000000034","56.10000000000034","56.10000000000034"
"1526","60.7200000000003","60.7200000000003","60.7200000000003"
"1832","38.17000000000025","38.17000000000025","38.17000000000025"
"2138","32.58000000000014","32.58000000000014","32.58000000000014"
"2444","53.43000000000041","53.43000000000041","53.43000000000041"
"2750","43.410000000000274","43.410000000000274","43.410000000000274"
"3056","52.630000000000265","52.630000000000265","52.630000000000265"
"3362","70.35000000000005","70.35000000000005","70.35000000000005"
"3668","58.6700000000003","58.6700000000003","58.6700000000003"
"3974","55.9600000000004","55.9600000000004","55.9600000000004"
"4280","51.76000000000031","51.76000000000031","51.76000000000031"
"4586","29.40000000000003","29.40000000000003","29.40000000000003"
"4892","46.990000000000364","46.990000000000364","46.990000000000364"
"5198","44.8300000000003","44.8300000000003","44.8300000000003"
"5504","36.51000000000019","36.51000000000019","36.51000000000019"
"5810","13.969999999999969","13.969999999999969","13.969999999999969"
"6116","12.149999999999924","12.149999999999924","12.149999999999924"
"6422","48.9600000000003","48.9600000000003","48.9600000000003"
"6728","36.75000000000018","36.75000000000018","36.75000000000018"
"7034","49.11000000000028","49.11000000000028","49.11000000000028"
"7340","56.66000000000036","56.66000000000036","56.66000000000036"
"7646","61.6800000000004","61.6800000000004","61.6800000000004"
"7952","47.610000000000134","47.610000000000134","47.610000000000134"
"8258","58.31000000000033","58.31000000000033","58.31000000000033"
"8564","9.129999999999976","9.129999999999976","9.129999999999976"
"8870","34.55000000000013","34.55000000000013","34.55000000000013"
"9176","44.02000000000026","44.02000000000026","44.02000000000026"
"9482","41.62000000000017","41.62000000000017","41.62000000000017"
"9788","16.859999999999992","16.859999999999992","16.859999999999992"
"10094","55.660000000000196","55.660000000000196","55.660000000000196"
"10400","46.10000000000007","46.10000000000007","46.10000000000007"
"10706","26.69000000000009","26.69000000000009","26.69000000000009"
"11012","42.590000000000174","42.590000000000174","42.590000000000174"
"11318","52.33000000000021","52.33000000000021","52.33000000000021"
"11624","34.61000000000012","34.61000000000012","34.61000000000012"
"11930","64.75000000000027","64.75000000000027","64.75000000000027"
"12236","93.56000000000002","93.56000000000002","93.56000000000002"
"12542","59.97000000000038","59.97000000000038","59.97000000000038"
"12848","74.34000000000024","74.34000000000024","74.34000000000024"
"13154","67.69999999999999","67.69999999999999","67.69999999999999"
"13460","50.67000000000035","50.67000000000035","50.67000000000035"
"13766","65.15000000000016","65.15000000000016","65.15000000000016"
"14072","65.68000000000035","65.68000000000035","65.68000000000035"
"14378","49.88000000000019","49.88000000000019","49.88000000000019"
"14684","61.59000000000041","61.59000000000041","61.59000000000041"
"14990","63.67000000000034","63.67000000000034","63.67000000000034"
"15296","56.850000000000136","56.850000000000136","56.850000000000136"
"15602","55.48000000000033","55.48000000000033","55.48000000000033"
"15908","50.35000000000027","50.35000000000027","50.35000000000027"
"16214","50.060000000000336","50.060000000000336","50.060000000000336"
"16520","93.00000000000023","93.00000000000023","93.00000000000023"
"16826","121.63000000000017","121.63000000000017","121.63000000000017"
"17132","79.19","79.19","79.19"
"17438","53.44000000000036","53.44000000000036","53.44000000000036"
"17744","37.37999999999999","37.37999999999999","37.37999999999999"
"18050","61.92000000000024","61.92000000000024","61.92000000000024"
"18356","74.76000000000019","74.76000000000019","74.76000000000019"
"18662","55.190000000000246","55.190000000000246","55.190000000000246"
"18968","117.71000000000008","117.71000000000008","117.71000000000008"
"19274","69.8200000000002","69.8200000000002","69.8200000000002"
"19580","67.2700000000004","67.2700000000004","67.2700000000004"
"19886","92.53000000000002","92.53000000000002","92.53000000000002"
"20192","61.600000000000485","61.600000000000485","61.600000000000485"
"20498","54.7200000000003","54.7200000000003","54.7200000000003"
"20804","111.62000000000016","111.62000000000016","111.62000000000016"
"21110","45.10000000000027","45.10000000000027","45.10000000000027"
"21416","59.31000000000028","59.31000000000028","59.31000000000028"
"21722","61.95000000000043","61.95000000000043","61.95000000000043"
"22028","64.90000000000006","64.90000000000006","64.90000000000006"
"22334","52.45000000000031","52.45000000000031","52.45000000000031"
"22640","72.29000000000019","72.29000000000019","72.29000000000019"
"22946","113.32000000000033","113.32000000000033","113.32000000000033"
"23252","54.30000000000046","54.30000000000046","54.30000000000046"
"23558","61.1300000000004","61.1300000000004","61.1300000000004"
"23864","60.34000000000033","60.34000000000033","60.34000000000033"
"24170","53.96000000000035","53.96000000000035","53.96000000000035"
"24476","84.25999999999989","84.25999999999989","84.25999999999989"
"24782","56.43000000000053","56.43000000000053","56.43000000000053"
"25088","51.30000000000047","51.30000000000047","51.30000000000047"
"25394","77.31000000000024","77.31000000000024","77.31000000000024"
"25700","88.05000000000018","88.05000000000018","88.05000000000018"
"26006","91.3200000000001","91.3200000000001","91.3200000000001"
"26312","54.89000000000041","54.89000000000041","54.89000000000041"
"26618","100.24000000000018","100.24000000000018","100.24000000000018"
"26924","98.39000000000001","98.39000000000001","98.39000000000001"
"27230","94.71000000000002","94.71000000000002","94.71000000000002"
"27536","56.41000000000025","56.41000000000025","56.41000000000025"
"27842","78.2100000000001","78.2100000000001","78.2100000000001"
"28148","71.32000000000012","71.32000000000012","71.32000000000012"
"28454","56.950000000000294","56.950000000000294","56.950000000000294"
"28760","63.60000000000053","63.60000000000053","63.60000000000053"
"29066","49.17000000000058","49.17000000000058","49.17000000000058"
"29372","72.17000000000021","72.17000000000021","72.17000000000021"
"29678","60.52000000000046","60.52000000000046","60.52000000000046"
"29984","68.81000000000007","68.81000000000007","68.81000000000007"
"30290","63.010000000000296","63.010000000000296","63.010000000000296"
"30596","98.03000000000003","98.03000000000003","98.03000000000003"
