"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target20__20241215_143440 - blue_player2_reward__MAX"
"303","8.980000000000006","8.980000000000006","8.980000000000006"
"609","-8.789999999999994","-8.789999999999994","-8.789999999999994"
"915","17.520000000000064","17.520000000000064","17.520000000000064"
"1221","14.439999999999943","14.439999999999943","14.439999999999943"
"1527","0.009999999999996546","0.009999999999996546","0.009999999999996546"
"1833","18.760000000000012","18.760000000000012","18.760000000000012"
"2139","-14.020000000000028","-14.020000000000028","-14.020000000000028"
"2445","27.060000000000198","27.060000000000198","27.060000000000198"
"2751","-3.920000000000005","-3.920000000000005","-3.920000000000005"
"3057","22.33000000000005","22.33000000000005","22.33000000000005"
"3363","-8.620000000000035","-8.620000000000035","-8.620000000000035"
"3669","6.9099999999999975","6.9099999999999975","6.9099999999999975"
"3975","10.729999999999974","10.729999999999974","10.729999999999974"
"4281","14.339999999999948","14.339999999999948","14.339999999999948"
"4587","19.620000000000108","19.620000000000108","19.620000000000108"
"4893","11.419999999999973","11.419999999999973","11.419999999999973"
"5199","-6.759999999999995","-6.759999999999995","-6.759999999999995"
"5505","4.049999999999987","4.049999999999987","4.049999999999987"
"5811","27.350000000000055","27.350000000000055","27.350000000000055"
"6117","-8.349999999999994","-8.349999999999994","-8.349999999999994"
"6423","13.759999999999888","13.759999999999888","13.759999999999888"
"6729","10.530000000000003","10.530000000000003","10.530000000000003"
"7035","31.789999999999978","31.789999999999978","31.789999999999978"
"7341","8.730000000000008","8.730000000000008","8.730000000000008"
"7647","4.229999999999989","4.229999999999989","4.229999999999989"
"7953","-1.2899999999999936","-1.2899999999999936","-1.2899999999999936"
"8259","-4.950000000000004","-4.950000000000004","-4.950000000000004"
"8565","3.8799999999999786","3.8799999999999786","3.8799999999999786"
"8871","11.729999999999983","11.729999999999983","11.729999999999983"
"9177","-0.46999999999999964","-0.46999999999999964","-0.46999999999999964"
"9483","13.659999999999973","13.659999999999973","13.659999999999973"
