"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target10__20241215_123210 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target10__20241215_123210 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden64_target10__20241215_123210 - blue_player2_reward__MAX"
"303","9.039999999999976","9.039999999999976","9.039999999999976"
"609","15.16999999999998","15.16999999999998","15.16999999999998"
"915","4.789999999999999","4.789999999999999","4.789999999999999"
"1221","0.06000000000000075","0.06000000000000075","0.06000000000000075"
"1527","1.2199999999999898","1.2199999999999898","1.2199999999999898"
"1833","2.979999999999999","2.979999999999999","2.979999999999999"
"2139","6.380000000000014","6.380000000000014","6.380000000000014"
"2445","1.630000000000002","1.630000000000002","1.630000000000002"
"2751","11.399999999999975","11.399999999999975","11.399999999999975"
"3057","13.11999999999997","13.11999999999997","13.11999999999997"
"3363","38.480000000000025","38.480000000000025","38.480000000000025"
"3669","5.39","5.39","5.39"
"3975","12.819999999999983","12.819999999999983","12.819999999999983"
"4281","-2.1700000000000124","-2.1700000000000124","-2.1700000000000124"
"4587","7.8900000000000015","7.8900000000000015","7.8900000000000015"
"4893","10.999999999999995","10.999999999999995","10.999999999999995"
"5199","10.389999999999967","10.389999999999967","10.389999999999967"
"5505","7.029999999999988","7.029999999999988","7.029999999999988"
"5811","9.95999999999999","9.95999999999999","9.95999999999999"
"6117","2.5699999999999914","2.5699999999999914","2.5699999999999914"
"6423","7.919999999999992","7.919999999999992","7.919999999999992"
"6729","6.510000000000001","6.510000000000001","6.510000000000001"
"7035","10.509999999999984","10.509999999999984","10.509999999999984"
"7341","-1.6199999999999923","-1.6199999999999923","-1.6199999999999923"
"7647","7.479999999999951","7.479999999999951","7.479999999999951"
"7953","-11.920000000000021","-11.920000000000021","-11.920000000000021"
"8259","-3.250000000000009","-3.250000000000009","-3.250000000000009"
"8565","-9.580000000000009","-9.580000000000009","-9.580000000000009"
"8871","24.280000000000005","24.280000000000005","24.280000000000005"
"9177","27.050000000000036","27.050000000000036","27.050000000000036"
"9483","-0.6300000000000114","-0.6300000000000114","-0.6300000000000114"
"9789","2.6199999999999983","2.6199999999999983","2.6199999999999983"
"10095","19.20999999999998","19.20999999999998","19.20999999999998"
"10401","-15.960000000000072","-15.960000000000072","-15.960000000000072"
"10707","-12.000000000000014","-12.000000000000014","-12.000000000000014"
"11013","-3.0500000000000247","-3.0500000000000247","-3.0500000000000247"
"11319","-7.200000000000002","-7.200000000000002","-7.200000000000002"
"11625","-7.310000000000003","-7.310000000000003","-7.310000000000003"
"11931","5.76999999999998","5.76999999999998","5.76999999999998"
"12237","1.769999999999994","1.769999999999994","1.769999999999994"
"12543","-6.749999999999993","-6.749999999999993","-6.749999999999993"
"12849","-3.329999999999993","-3.329999999999993","-3.329999999999993"
"13155","3.0100000000000002","3.0100000000000002","3.0100000000000002"
"13461","5.739999999999989","5.739999999999989","5.739999999999989"
"13767","7.679999999999986","7.679999999999986","7.679999999999986"
"14073","-12.210000000000013","-12.210000000000013","-12.210000000000013"
"14379","-4.03000000000001","-4.03000000000001","-4.03000000000001"
"14685","-2.390000000000002","-2.390000000000002","-2.390000000000002"
"14991","19.190000000000015","19.190000000000015","19.190000000000015"
"15297","5.4399999999999915","5.4399999999999915","5.4399999999999915"
"15603","-16.79000000000004","-16.79000000000004","-16.79000000000004"
"15909","4.88","4.88","4.88"
"16215","14.280000000000006","14.280000000000006","14.280000000000006"
"16521","-0.4699999999999925","-0.4699999999999925","-0.4699999999999925"
"16827","21.700000000000017","21.700000000000017","21.700000000000017"
"17133","-5.399999999999997","-5.399999999999997","-5.399999999999997"
"17439","-2.9900000000000175","-2.9900000000000175","-2.9900000000000175"
"17745","-5.91000000000001","-5.91000000000001","-5.91000000000001"
"18051","-16.519999999999964","-16.519999999999964","-16.519999999999964"
"18357","3.2799999999999963","3.2799999999999963","3.2799999999999963"
"18663","10.419999999999986","10.419999999999986","10.419999999999986"
"18969","8.030000000000003","8.030000000000003","8.030000000000003"
"19275","16.79000000000004","16.79000000000004","16.79000000000004"
"19581","-6.99","-6.99","-6.99"
"19887","-6.1999999999999895","-6.1999999999999895","-6.1999999999999895"
"20193","5.35","5.35","5.35"
"20499","-6.410000000000015","-6.410000000000015","-6.410000000000015"
"20805","-4.529999999999994","-4.529999999999994","-4.529999999999994"
"21111","5.54","5.54","5.54"
"21417","-6.719999999999991","-6.719999999999991","-6.719999999999991"
"21723","-5.789999999999986","-5.789999999999986","-5.789999999999986"
"22029","1.3499999999999948","1.3499999999999948","1.3499999999999948"
"22335","-2.9300000000000077","-2.9300000000000077","-2.9300000000000077"
"22641","-1.4800000000000153","-1.4800000000000153","-1.4800000000000153"
"22947","-4.97000000000001","-4.97000000000001","-4.97000000000001"
"23253","16.4","16.4","16.4"
"23559","-5.180000000000036","-5.180000000000036","-5.180000000000036"
"23865","-2.7500000000000044","-2.7500000000000044","-2.7500000000000044"
"24171","-22.639999999999993","-22.639999999999993","-22.639999999999993"
"24477","-0.5300000000000198","-0.5300000000000198","-0.5300000000000198"
"24783","-2.9599999999999933","-2.9599999999999933","-2.9599999999999933"
"25089","0.5700000000000034","0.5700000000000034","0.5700000000000034"
"25395","-3.930000000000052","-3.930000000000052","-3.930000000000052"
"25701","6.610000000000014","6.610000000000014","6.610000000000014"
"26007","-5.519999999999977","-5.519999999999977","-5.519999999999977"
"26313","-17.77999999999994","-17.77999999999994","-17.77999999999994"
"26619","-4.709999999999997","-4.709999999999997","-4.709999999999997"
"26925","-4.740000000000016","-4.740000000000016","-4.740000000000016"
"27231","-5.949999999999992","-5.949999999999992","-5.949999999999992"
"27537","3.319999999999987","3.319999999999987","3.319999999999987"
"27843","-2.2200000000000033","-2.2200000000000033","-2.2200000000000033"
"28149","-3.32999999999999","-3.32999999999999","-3.32999999999999"
"28455","2.500000000000002","2.500000000000002","2.500000000000002"
"28761","2.14000000000001","2.14000000000001","2.14000000000001"
"29067","-8.129999999999987","-8.129999999999987","-8.129999999999987"
"29373","-10.420000000000057","-10.420000000000057","-10.420000000000057"
"29679","-13.240000000000062","-13.240000000000062","-13.240000000000062"
"29985","-4.110000000000006","-4.110000000000006","-4.110000000000006"
"30291","-11.230000000000008","-11.230000000000008","-11.230000000000008"
"30597","-2.0900000000000207","-2.0900000000000207","-2.0900000000000207"
