"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_145716 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_145716 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_145716 - blue_player1_reward__MAX"
"18050","31.46999999999999","31.46999999999999","31.46999999999999"
"18356","-1.490000000000018","-1.490000000000018","-1.490000000000018"
"18662","-21.749999999999993","-21.749999999999993","-21.749999999999993"
"18968","-17.330000000000037","-17.330000000000037","-17.330000000000037"
"19274","-19.990000000000045","-19.990000000000045","-19.990000000000045"
"19580","-18.70000000000003","-18.70000000000003","-18.70000000000003"
"19886","-22.51000000000001","-22.51000000000001","-22.51000000000001"
"20192","-23.480000000000015","-23.480000000000015","-23.480000000000015"
"20498","-24.88000000000001","-24.88000000000001","-24.88000000000001"
"20804","-25.560000000000002","-25.560000000000002","-25.560000000000002"
"21110","-5.9200000000000195","-5.9200000000000195","-5.9200000000000195"
"21416","-29.349999999999998","-29.349999999999998","-29.349999999999998"
"21722","-28.840000000000014","-28.840000000000014","-28.840000000000014"
"22028","-27.939999999999987","-27.939999999999987","-27.939999999999987"
"22334","-28.88","-28.88","-28.88"
"22640","-28.099999999999987","-28.099999999999987","-28.099999999999987"
"22946","-26.68","-26.68","-26.68"
"23252","-26.70000000000002","-26.70000000000002","-26.70000000000002"
"23558","-31.16000000000002","-31.16000000000002","-31.16000000000002"
"23864","-29.399999999999995","-29.399999999999995","-29.399999999999995"
"24170","-26.290000000000035","-26.290000000000035","-26.290000000000035"
"24476","-28.050000000000022","-28.050000000000022","-28.050000000000022"
"24782","6.110000000000012","6.110000000000012","6.110000000000012"
"25088","-5.189999999999984","-5.189999999999984","-5.189999999999984"
"25394","0.5900000000000154","0.5900000000000154","0.5900000000000154"
"25700","1.0800000000000032","1.0800000000000032","1.0800000000000032"
"26006","27.860000000000007","27.860000000000007","27.860000000000007"
"26312","16.84000000000001","16.84000000000001","16.84000000000001"
"26618","2.9899999999999944","2.9899999999999944","2.9899999999999944"
"26924","3.139999999999995","3.139999999999995","3.139999999999995"
"27230","-3.2999999999999785","-3.2999999999999785","-3.2999999999999785"
"27536","2.1800000000000006","2.1800000000000006","2.1800000000000006"
"27842","-4.219999999999996","-4.219999999999996","-4.219999999999996"
"28148","0.2600000000000024","0.2600000000000024","0.2600000000000024"
"28454","0.5800000000000017","0.5800000000000017","0.5800000000000017"
"28760","-1.4900000000000007","-1.4900000000000007","-1.4900000000000007"
"29066","-2.230000000000007","-2.230000000000007","-2.230000000000007"
"29372","-3.0799999999999974","-3.0799999999999974","-3.0799999999999974"
"29678","-1.7900000000000091","-1.7900000000000091","-1.7900000000000091"
"29984","-5.030000000000008","-5.030000000000008","-5.030000000000008"
"30290","-5.499999999999996","-5.499999999999996","-5.499999999999996"
"30596","3.5499999999999927","3.5499999999999927","3.5499999999999927"
