"Step","SimpleQMIX_everything_varying_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_152817 - blue_player1_reward","SimpleQMIX_everything_varying_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_152817 - blue_player1_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_152817 - blue_player1_reward__MAX"
"9774","-1.9300000000000055","-1.9300000000000055","-1.9300000000000055"
"9929","-0.8400000000000052","-0.8400000000000052","-0.8400000000000052"
"10236","74.10000000000043","74.10000000000043","74.10000000000043"
"10543","57.270000000000216","57.270000000000216","57.270000000000216"
"10850","17.19","17.19","17.19"
"11157","3.059999999999983","3.059999999999983","3.059999999999983"
"11464","4.079999999999984","4.079999999999984","4.079999999999984"
"11771","2.639999999999988","2.639999999999988","2.639999999999988"
"12078","5.319999999999985","5.319999999999985","5.319999999999985"
"12385","4.739999999999981","4.739999999999981","4.739999999999981"
"12692","1.91","1.91","1.91"
"12893","8.109999999999955","8.109999999999955","8.109999999999955"
"13200","2.9199999999999986","2.9199999999999986","2.9199999999999986"
"13507","1.8400000000000019","1.8400000000000019","1.8400000000000019"
"13814","69.14000000000019","69.14000000000019","69.14000000000019"
"13935","-2.290000000000004","-2.290000000000004","-2.290000000000004"
"14242","11.209999999999988","11.209999999999988","11.209999999999988"
"14549","10.119999999999953","10.119999999999953","10.119999999999953"
"14856","3.7199999999999873","3.7199999999999873","3.7199999999999873"
"15163","3.1599999999999886","3.1599999999999886","3.1599999999999886"
"15470","0.18000000000000177","0.18000000000000177","0.18000000000000177"
"15777","4.339999999999994","4.339999999999994","4.339999999999994"
"16084","0.5900000000000009","0.5900000000000009","0.5900000000000009"
"16391","6.029999999999985","6.029999999999985","6.029999999999985"
"16698","16.980000000000025","16.980000000000025","16.980000000000025"
"16859","2.2800000000000082","2.2800000000000082","2.2800000000000082"
"17166","5.489999999999998","5.489999999999998","5.489999999999998"
"17473","2.859999999999997","2.859999999999997","2.859999999999997"
"17780","-5.809999999999979","-5.809999999999979","-5.809999999999979"
"18087","-0.15000000000001446","-0.15000000000001446","-0.15000000000001446"
"18394","6.790000000000016","6.790000000000016","6.790000000000016"
"18701","3.7799999999999776","3.7799999999999776","3.7799999999999776"
"19008","9.03","9.03","9.03"
"19315","-1.420000000000001","-1.420000000000001","-1.420000000000001"
"19622","-1.1899999999999997","-1.1899999999999997","-1.1899999999999997"
"19720","-3.129999999999999","-3.129999999999999","-3.129999999999999"
"19808","-3.469999999999999","-3.469999999999999","-3.469999999999999"
"20115","8.450000000000012","8.450000000000012","8.450000000000012"
"20207","-3.3499999999999988","-3.3499999999999988","-3.3499999999999988"
"20514","8.750000000000005","8.750000000000005","8.750000000000005"
"20821","0.8899999999999924","0.8899999999999924","0.8899999999999924"
"21128","1.349999999999979","1.349999999999979","1.349999999999979"
"21234","-3.409999999999999","-3.409999999999999","-3.409999999999999"
"21361","7.959999999999988","7.959999999999988","7.959999999999988"
"21668","-0.9599999999999992","-0.9599999999999992","-0.9599999999999992"
"21764","-3.1199999999999983","-3.1199999999999983","-3.1199999999999983"
"22071","-0.29999999999999916","-0.29999999999999916","-0.29999999999999916"
"22378","2.4199999999999995","2.4199999999999995","2.4199999999999995"
"22685","0.1700000000000044","0.1700000000000044","0.1700000000000044"
"22992","7.180000000000022","7.180000000000022","7.180000000000022"
"23299","4.069999999999982","4.069999999999982","4.069999999999982"
"23606","5.690000000000004","5.690000000000004","5.690000000000004"
"23913","3.5899999999999848","3.5899999999999848","3.5899999999999848"
"24220","7.42000000000002","7.42000000000002","7.42000000000002"
"24527","2.2199999999999984","2.2199999999999984","2.2199999999999984"
"24834","0.9400000000000011","0.9400000000000011","0.9400000000000011"
"25141","-1.1500000000000152","-1.1500000000000152","-1.1500000000000152"
"25448","3.1899999999999946","3.1899999999999946","3.1899999999999946"
"25755","-3.3000000000000087","-3.3000000000000087","-3.3000000000000087"
"26062","-3.830000000000012","-3.830000000000012","-3.830000000000012"
"26369","-0.11000000000001223","-0.11000000000001223","-0.11000000000001223"
"26676","4.0999999999999766","4.0999999999999766","4.0999999999999766"
"26983","-0.7000000000000002","-0.7000000000000002","-0.7000000000000002"
"27085","-3.4699999999999993","-3.4699999999999993","-3.4699999999999993"
"27392","20.890000000000068","20.890000000000068","20.890000000000068"
"27699","-3.480000000000008","-3.480000000000008","-3.480000000000008"
"28006","-1.4099999999999997","-1.4099999999999997","-1.4099999999999997"
"28313","15.259999999999962","15.259999999999962","15.259999999999962"
