"Step","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_135808 - blue_player1_reward","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_135808 - blue_player1_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden64_target20__20241215_135808 - blue_player1_reward__MAX"
"271","3.9100000000000033","3.9100000000000033","3.9100000000000033"
"577","14.719999999999951","14.719999999999951","14.719999999999951"
"883","-12.780000000000014","-12.780000000000014","-12.780000000000014"
"1189","-15.330000000000062","-15.330000000000062","-15.330000000000062"
"1495","-0.710000000000012","-0.710000000000012","-0.710000000000012"
"1801","4.439999999999989","4.439999999999989","4.439999999999989"
"2107","1.6700000000000015","1.6700000000000015","1.6700000000000015"
"2413","23.380000000000045","23.380000000000045","23.380000000000045"
"2719","-2.8300000000000076","-2.8300000000000076","-2.8300000000000076"
"3025","-6.890000000000034","-6.890000000000034","-6.890000000000034"
"3331","9.779999999999985","9.779999999999985","9.779999999999985"
"3637","3.609999999999993","3.609999999999993","3.609999999999993"
"3943","-11.660000000000045","-11.660000000000045","-11.660000000000045"
"4249","11.379999999999953","11.379999999999953","11.379999999999953"
"4555","-7.6700000000000195","-7.6700000000000195","-7.6700000000000195"
"4861","10.519999999999973","10.519999999999973","10.519999999999973"
"5167","0.9500000000000007","0.9500000000000007","0.9500000000000007"
"5473","4.759999999999993","4.759999999999993","4.759999999999993"
"5779","0.6199999999999946","0.6199999999999946","0.6199999999999946"
"6085","-11.650000000000011","-11.650000000000011","-11.650000000000011"
"6391","-6.829999999999997","-6.829999999999997","-6.829999999999997"
"6697","2.8299999999999907","2.8299999999999907","2.8299999999999907"
"7003","3.8399999999999834","3.8399999999999834","3.8399999999999834"
"7309","11.599999999999994","11.599999999999994","11.599999999999994"
"7615","3.319999999999987","3.319999999999987","3.319999999999987"
"7921","7.569999999999987","7.569999999999987","7.569999999999987"
"8227","28.690000000000044","28.690000000000044","28.690000000000044"
"8533","16.489999999999977","16.489999999999977","16.489999999999977"
"8839","18.780000000000005","18.780000000000005","18.780000000000005"
"9145","19","19","19"
"9451","-13.180000000000026","-13.180000000000026","-13.180000000000026"
"9757","6.680000000000021","6.680000000000021","6.680000000000021"
"10063","11.189999999999959","11.189999999999959","11.189999999999959"
"10369","-4.989999999999992","-4.989999999999992","-4.989999999999992"
"10675","4.149999999999995","4.149999999999995","4.149999999999995"
"10981","2.8299999999999987","2.8299999999999987","2.8299999999999987"
"11287","-14.070000000000032","-14.070000000000032","-14.070000000000032"
"11593","-15.510000000000055","-15.510000000000055","-15.510000000000055"
"11899","-13.300000000000033","-13.300000000000033","-13.300000000000033"
"12205","-9.070000000000006","-9.070000000000006","-9.070000000000006"
"12511","-3.4499999999999873","-3.4499999999999873","-3.4499999999999873"
"12817","-9.760000000000026","-9.760000000000026","-9.760000000000026"
"13123","13.749999999999979","13.749999999999979","13.749999999999979"
"13429","-2.6100000000000048","-2.6100000000000048","-2.6100000000000048"
"13735","2.5200000000000014","2.5200000000000014","2.5200000000000014"
"14041","7.979999999999998","7.979999999999998","7.979999999999998"
"14347","9.739999999999947","9.739999999999947","9.739999999999947"
"14653","8.399999999999988","8.399999999999988","8.399999999999988"
"14959","11.589999999999973","11.589999999999973","11.589999999999973"
"15265","-4.279999999999985","-4.279999999999985","-4.279999999999985"
"15571","6.779999999999997","6.779999999999997","6.779999999999997"
"15877","31.48","31.48","31.48"
"16183","25.64000000000004","25.64000000000004","25.64000000000004"
"16489","8.109999999999971","8.109999999999971","8.109999999999971"
"16795","7.279999999999993","7.279999999999993","7.279999999999993"
"17101","4.860000000000003","4.860000000000003","4.860000000000003"
"17407","17.070000000000036","17.070000000000036","17.070000000000036"
"17713","11.44999999999998","11.44999999999998","11.44999999999998"
"18019","8.429999999999989","8.429999999999989","8.429999999999989"
"18325","18.620000000000065","18.620000000000065","18.620000000000065"
"18631","36.24000000000006","36.24000000000006","36.24000000000006"
"18937","-2.040000000000029","-2.040000000000029","-2.040000000000029"
"19243","15.18999999999999","15.18999999999999","15.18999999999999"
"19549","14.289999999999988","14.289999999999988","14.289999999999988"
"19855","1.3400000000000014","1.3400000000000014","1.3400000000000014"
"20161","11.849999999999994","11.849999999999994","11.849999999999994"
"20467","11.319999999999991","11.319999999999991","11.319999999999991"
"20773","17.94000000000001","17.94000000000001","17.94000000000001"
"21079","15.229999999999992","15.229999999999992","15.229999999999992"
"21385","23.46000000000005","23.46000000000005","23.46000000000005"
"21691","22.32000000000002","22.32000000000002","22.32000000000002"
"21997","17.639999999999993","17.639999999999993","17.639999999999993"
"22303","12.869999999999962","12.869999999999962","12.869999999999962"
"22609","5.99","5.99","5.99"
"22915","11.769999999999975","11.769999999999975","11.769999999999975"
"23221","9.680000000000003","9.680000000000003","9.680000000000003"
"23527","13.279999999999976","13.279999999999976","13.279999999999976"
"23833","20.17999999999998","20.17999999999998","20.17999999999998"
"24139","26.360000000000042","26.360000000000042","26.360000000000042"
"24445","17.970000000000006","17.970000000000006","17.970000000000006"
"24751","8.249999999999993","8.249999999999993","8.249999999999993"
"25057","2.629999999999991","2.629999999999991","2.629999999999991"
"25363","27.13000000000012","27.13000000000012","27.13000000000012"
"25669","46.11000000000021","46.11000000000021","46.11000000000021"
"25975","58.5100000000002","58.5100000000002","58.5100000000002"
"26281","7.209999999999997","7.209999999999997","7.209999999999997"
"26587","13.539999999999981","13.539999999999981","13.539999999999981"
"26893","15.489999999999984","15.489999999999984","15.489999999999984"
"27199","10.709999999999997","10.709999999999997","10.709999999999997"
"27505","-0.6899999999999996","-0.6899999999999996","-0.6899999999999996"
"27811","6.489999999999991","6.489999999999991","6.489999999999991"
"28117","15.269999999999992","15.269999999999992","15.269999999999992"
"28423","13.07999999999998","13.07999999999998","13.07999999999998"
"28729","2.9000000000000163","2.9000000000000163","2.9000000000000163"
"29035","10.879999999999978","10.879999999999978","10.879999999999978"
"29341","0.709999999999996","0.709999999999996","0.709999999999996"
"29647","-2.760000000000005","-2.760000000000005","-2.760000000000005"
"29953","10.51999999999999","10.51999999999999","10.51999999999999"
"30259","32.610000000000035","32.610000000000035","32.610000000000035"
"30565","10.739999999999963","10.739999999999963","10.739999999999963"
"30871","7.889999999999993","7.889999999999993","7.889999999999993"
"31177","2.2799999999999954","2.2799999999999954","2.2799999999999954"
"31483","4.970000000000006","4.970000000000006","4.970000000000006"
"31789","-11.270000000000007","-11.270000000000007","-11.270000000000007"
"32095","47.3100000000001","47.3100000000001","47.3100000000001"
"32401","6.049999999999997","6.049999999999997","6.049999999999997"
"32707","12.339999999999987","12.339999999999987","12.339999999999987"
"33013","61.7100000000002","61.7100000000002","61.7100000000002"
"33319","3.5699999999999985","3.5699999999999985","3.5699999999999985"
"33625","33.52000000000018","33.52000000000018","33.52000000000018"
"33931","37.91000000000018","37.91000000000018","37.91000000000018"
"34237","41.95999999999998","41.95999999999998","41.95999999999998"
"34543","67.23000000000005","67.23000000000005","67.23000000000005"
"34849","5.410000000000001","5.410000000000001","5.410000000000001"
"35155","5.209999999999993","5.209999999999993","5.209999999999993"
"35461","-18.380000000000027","-18.380000000000027","-18.380000000000027"
"35767","-15.019999999999985","-15.019999999999985","-15.019999999999985"
"36073","3.2999999999999887","3.2999999999999887","3.2999999999999887"
"36379","-4.4599999999999875","-4.4599999999999875","-4.4599999999999875"
"36685","1.3199999999999996","1.3199999999999996","1.3199999999999996"
"36991","4.2499999999999885","4.2499999999999885","4.2499999999999885"
"37297","-16.819999999999975","-16.819999999999975","-16.819999999999975"
"37603","-22.38999999999999","-22.38999999999999","-22.38999999999999"
"37909","3.999999999999998","3.999999999999998","3.999999999999998"
"38215","-24.410000000000025","-24.410000000000025","-24.410000000000025"
"38521","-27.29999999999997","-27.29999999999997","-27.29999999999997"
"38827","-14.010000000000066","-14.010000000000066","-14.010000000000066"
"39133","-1.630000000000003","-1.630000000000003","-1.630000000000003"
"39439","2.7799999999999945","2.7799999999999945","2.7799999999999945"
"39745","1.3599999999999992","1.3599999999999992","1.3599999999999992"
"40051","-19.26000000000004","-19.26000000000004","-19.26000000000004"
"40357","36.21000000000023","36.21000000000023","36.21000000000023"
"40663","15.339999999999991","15.339999999999991","15.339999999999991"
"40969","21.86000000000002","21.86000000000002","21.86000000000002"
"41275","-14.190000000000014","-14.190000000000014","-14.190000000000014"
"41581","0.5499999999999998","0.5499999999999998","0.5499999999999998"
"41887","-20.089999999999964","-20.089999999999964","-20.089999999999964"
"42193","-28.47999999999999","-28.47999999999999","-28.47999999999999"
"42499","-27.399999999999988","-27.399999999999988","-27.399999999999988"
"42805","-17.499999999999986","-17.499999999999986","-17.499999999999986"
"43111","-5.449999999999995","-5.449999999999995","-5.449999999999995"
"43417","2.6099999999999985","2.6099999999999985","2.6099999999999985"
"43723","14.009999999999934","14.009999999999934","14.009999999999934"
"44029","5.349999999999998","5.349999999999998","5.349999999999998"
"44335","-17.170000000000044","-17.170000000000044","-17.170000000000044"
"44641","-3.690000000000013","-3.690000000000013","-3.690000000000013"
"44947","18.899999999999974","18.899999999999974","18.899999999999974"
"45253","-2.31000000000001","-2.31000000000001","-2.31000000000001"
"45559","4.569999999999998","4.569999999999998","4.569999999999998"
"45865","-3.790000000000002","-3.790000000000002","-3.790000000000002"
"46171","-11.240000000000009","-11.240000000000009","-11.240000000000009"
"46477","25.240000000000038","25.240000000000038","25.240000000000038"
"46783","36.420000000000016","36.420000000000016","36.420000000000016"
"47089","12.159999999999966","12.159999999999966","12.159999999999966"
"47395","61.63000000000007","61.63000000000007","61.63000000000007"
"47701","2.0999999999999956","2.0999999999999956","2.0999999999999956"
"48007","5.119999999999997","5.119999999999997","5.119999999999997"
"48313","27.840000000000035","27.840000000000035","27.840000000000035"
"48619","-0.36000000000001586","-0.36000000000001586","-0.36000000000001586"
"48925","17.129999999999985","17.129999999999985","17.129999999999985"
"49231","-19.930000000000014","-19.930000000000014","-19.930000000000014"
"49537","-22.619999999999997","-22.619999999999997","-22.619999999999997"
"49843","-0.7999999999999935","-0.7999999999999935","-0.7999999999999935"
"50149","-13.37000000000006","-13.37000000000006","-13.37000000000006"
"50455","-13.630000000000011","-13.630000000000011","-13.630000000000011"
"50761","-9.670000000000021","-9.670000000000021","-9.670000000000021"
"51067","-7.900000000000009","-7.900000000000009","-7.900000000000009"
"51373","45.76000000000004","45.76000000000004","45.76000000000004"
"51679","7.380000000000002","7.380000000000002","7.380000000000002"
"51985","0.22","0.22","0.22"
"52291","89.84999999999994","89.84999999999994","89.84999999999994"
"52597","-8.27000000000001","-8.27000000000001","-8.27000000000001"
"52903","3.389999999999981","3.389999999999981","3.389999999999981"
"53209","19.13999999999998","19.13999999999998","19.13999999999998"
"53515","3.079999999999999","3.079999999999999","3.079999999999999"
"53821","52.34000000000012","52.34000000000012","52.34000000000012"
"54127","-3.9199999999999937","-3.9199999999999937","-3.9199999999999937"
"54433","24.439999999999998","24.439999999999998","24.439999999999998"
"54739","35.580000000000304","35.580000000000304","35.580000000000304"
"55045","-6.780000000000009","-6.780000000000009","-6.780000000000009"
"55351","6.570000000000007","6.570000000000007","6.570000000000007"
"55657","1.7399999999999975","1.7399999999999975","1.7399999999999975"
"55963","29.280000000000157","29.280000000000157","29.280000000000157"
"56269","-6.129999999999982","-6.129999999999982","-6.129999999999982"
"56575","32.17000000000008","32.17000000000008","32.17000000000008"
"56881","19.920000000000122","19.920000000000122","19.920000000000122"
"57187","35.210000000000115","35.210000000000115","35.210000000000115"
"57493","45.25000000000032","45.25000000000032","45.25000000000032"
"57799","31.24000000000012","31.24000000000012","31.24000000000012"
"58105","24.070000000000086","24.070000000000086","24.070000000000086"
"58411","24.720000000000173","24.720000000000173","24.720000000000173"
"58717","10.239999999999982","10.239999999999982","10.239999999999982"
"59023","17.140000000000157","17.140000000000157","17.140000000000157"
"59329","23.37999999999998","23.37999999999998","23.37999999999998"
"59635","21.850000000000186","21.850000000000186","21.850000000000186"
"59941","30.830000000000265","30.830000000000265","30.830000000000265"
"60247","41.550000000000225","41.550000000000225","41.550000000000225"
"60553","42.28000000000028","42.28000000000028","42.28000000000028"
"60859","18.630000000000194","18.630000000000194","18.630000000000194"
"61165","16.11999999999997","16.11999999999997","16.11999999999997"
