"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player2_reward__MAX"
"272","4.2299999999999915","4.2299999999999915","4.2299999999999915"
"578","0.33000000000000496","0.33000000000000496","0.33000000000000496"
"884","16.369999999999997","16.369999999999997","16.369999999999997"
"1190","3.789999999999995","3.789999999999995","3.789999999999995"
"1496","6.979999999999989","6.979999999999989","6.979999999999989"
"1802","-0.45000000000000107","-0.45000000000000107","-0.45000000000000107"
"2108","12.999999999999977","12.999999999999977","12.999999999999977"
"2414","3.3799999999999786","3.3799999999999786","3.3799999999999786"
"2720","-0.02000000000000171","-0.02000000000000171","-0.02000000000000171"
"3026","-4.619999999999999","-4.619999999999999","-4.619999999999999"
"3332","3.8899999999999997","3.8899999999999997","3.8899999999999997"
"3638","-6.29","-6.29","-6.29"
"3944","1.730000000000003","1.730000000000003","1.730000000000003"
"4250","-1.1900000000000013","-1.1900000000000013","-1.1900000000000013"
"4556","6.51","6.51","6.51"
"4862","3.209999999999997","3.209999999999997","3.209999999999997"
"5168","-3.430000000000008","-3.430000000000008","-3.430000000000008"
"5474","22.22000000000006","22.22000000000006","22.22000000000006"
"5780","-3.000000000000002","-3.000000000000002","-3.000000000000002"
"6086","3.189999999999998","3.189999999999998","3.189999999999998"
"6392","12.139999999999981","12.139999999999981","12.139999999999981"
"6698","18.42000000000001","18.42000000000001","18.42000000000001"
"7004","2.73","2.73","2.73"
"7310","11.650000000000018","11.650000000000018","11.650000000000018"
"7616","4.810000000000004","4.810000000000004","4.810000000000004"
"7922","17.820000000000007","17.820000000000007","17.820000000000007"
"8228","8.030000000000017","8.030000000000017","8.030000000000017"
"8534","18.849999999999977","18.849999999999977","18.849999999999977"
"8840","4.849999999999996","4.849999999999996","4.849999999999996"
"9146","31.930000000000014","31.930000000000014","31.930000000000014"
"9452","20.699999999999985","20.699999999999985","20.699999999999985"
"9758","0.14000000000001914","0.14000000000001914","0.14000000000001914"
"10064","11.230000000000027","11.230000000000027","11.230000000000027"
"10370","34.01000000000001","34.01000000000001","34.01000000000001"
"10676","18.439999999999994","18.439999999999994","18.439999999999994"
"10982","13.230000000000016","13.230000000000016","13.230000000000016"
"11288","16.920000000000016","16.920000000000016","16.920000000000016"
"11594","12.470000000000002","12.470000000000002","12.470000000000002"
"11900","15.239999999999997","15.239999999999997","15.239999999999997"
"12206","11.35","11.35","11.35"
"12512","5.330000000000005","5.330000000000005","5.330000000000005"
"12818","13.519999999999976","13.519999999999976","13.519999999999976"
"13124","6.670000000000001","6.670000000000001","6.670000000000001"
"13430","11.000000000000004","11.000000000000004","11.000000000000004"
"13736","15.089999999999959","15.089999999999959","15.089999999999959"
"14042","16.43","16.43","16.43"
"14348","6.440000000000026","6.440000000000026","6.440000000000026"
"14654","10.070000000000018","10.070000000000018","10.070000000000018"
"14960","14.960000000000045","14.960000000000045","14.960000000000045"
"15266","1.4000000000000061","1.4000000000000061","1.4000000000000061"
"15572","14.359999999999943","14.359999999999943","14.359999999999943"
"15878","18.399999999999984","18.399999999999984","18.399999999999984"
"16184","11.659999999999947","11.659999999999947","11.659999999999947"
"16490","3.52000000000001","3.52000000000001","3.52000000000001"
"16796","9.339999999999977","9.339999999999977","9.339999999999977"
"17102","21.820000000000125","21.820000000000125","21.820000000000125"
"17408","26.320000000000068","26.320000000000068","26.320000000000068"
"17714","12.29","12.29","12.29"
"18020","-4.330000000000029","-4.330000000000029","-4.330000000000029"
"18326","13.979999999999995","13.979999999999995","13.979999999999995"
"18632","4.239999999999989","4.239999999999989","4.239999999999989"
"18938","3.2899999999999956","3.2899999999999956","3.2899999999999956"
"19244","51.78000000000009","51.78000000000009","51.78000000000009"
"19550","6.33","6.33","6.33"
"19856","22.410000000000043","22.410000000000043","22.410000000000043"
"20162","20.480000000000068","20.480000000000068","20.480000000000068"
"20468","10.300000000000002","10.300000000000002","10.300000000000002"
"20774","10.909999999999975","10.909999999999975","10.909999999999975"
"21080","7.139999999999998","7.139999999999998","7.139999999999998"
"21386","7.149999999999989","7.149999999999989","7.149999999999989"
"21692","5.930000000000022","5.930000000000022","5.930000000000022"
"21998","9.440000000000007","9.440000000000007","9.440000000000007"
"22304","12.349999999999993","12.349999999999993","12.349999999999993"
"22610","3.76","3.76","3.76"
"22916","0.020000000000020585","0.020000000000020585","0.020000000000020585"
"23222","4.300000000000016","4.300000000000016","4.300000000000016"
"23528","10.989999999999984","10.989999999999984","10.989999999999984"
"23834","12.559999999999969","12.559999999999969","12.559999999999969"
"24140","8.779999999999989","8.779999999999989","8.779999999999989"
"24446","12.549999999999981","12.549999999999981","12.549999999999981"
"24752","12.179999999999986","12.179999999999986","12.179999999999986"
"25058","5.850000000000038","5.850000000000038","5.850000000000038"
"25364","12.58","12.58","12.58"
"25670","6.480000000000009","6.480000000000009","6.480000000000009"
"25976","8.000000000000034","8.000000000000034","8.000000000000034"
"26282","9.699999999999998","9.699999999999998","9.699999999999998"
"26588","8.610000000000019","8.610000000000019","8.610000000000019"
"26894","12.609999999999973","12.609999999999973","12.609999999999973"
"27200","72.65000000000006","72.65000000000006","72.65000000000006"
"27506","11.929999999999945","11.929999999999945","11.929999999999945"
"27812","3.47","3.47","3.47"
"28118","13.890000000000006","13.890000000000006","13.890000000000006"
"28424","9.69000000000003","9.69000000000003","9.69000000000003"
"28730","9.589999999999955","9.589999999999955","9.589999999999955"
"29036","11.780000000000022","11.780000000000022","11.780000000000022"
"29342","13.230000000000015","13.230000000000015","13.230000000000015"
"29648","4.939999999999987","4.939999999999987","4.939999999999987"
"29954","16.920000000000012","16.920000000000012","16.920000000000012"
"30260","44.93000000000001","44.93000000000001","44.93000000000001"
"30566","14.299999999999942","14.299999999999942","14.299999999999942"
