"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target20__20241215_112725 - blue_player1_reward__MAX"
"271","19.82000000000004","19.82000000000004","19.82000000000004"
"577","12.539999999999996","12.539999999999996","12.539999999999996"
"883","80.21000000000002","80.21000000000002","80.21000000000002"
"1189","2.8799999999999986","2.8799999999999986","2.8799999999999986"
"1495","21.989999999999984","21.989999999999984","21.989999999999984"
"1801","17.690000000000094","17.690000000000094","17.690000000000094"
"2107","51.470000000000155","51.470000000000155","51.470000000000155"
"2413","25.550000000000058","25.550000000000058","25.550000000000058"
"2719","48.40000000000022","48.40000000000022","48.40000000000022"
"3025","34.60000000000011","34.60000000000011","34.60000000000011"
"3331","77.5000000000002","77.5000000000002","77.5000000000002"
"3637","9.799999999999983","9.799999999999983","9.799999999999983"
"3943","40.04000000000021","40.04000000000021","40.04000000000021"
"4249","20.91999999999999","20.91999999999999","20.91999999999999"
"4555","43.86000000000009","43.86000000000009","43.86000000000009"
"4861","47.28000000000021","47.28000000000021","47.28000000000021"
"5167","47.750000000000206","47.750000000000206","47.750000000000206"
"5473","80.8300000000002","80.8300000000002","80.8300000000002"
"5779","-7.419999999999975","-7.419999999999975","-7.419999999999975"
"6085","11.970000000000008","11.970000000000008","11.970000000000008"
"6391","51.01000000000024","51.01000000000024","51.01000000000024"
"6697","51.370000000000225","51.370000000000225","51.370000000000225"
"7003","24.6800000000001","24.6800000000001","24.6800000000001"
"7309","54.64000000000022","54.64000000000022","54.64000000000022"
"7615","26.08000000000002","26.08000000000002","26.08000000000002"
"7921","45.38000000000005","45.38000000000005","45.38000000000005"
"8227","21.379999999999978","21.379999999999978","21.379999999999978"
"8533","75.98000000000017","75.98000000000017","75.98000000000017"
"8839","27.900000000000023","27.900000000000023","27.900000000000023"
"9145","125.7700000000001","125.7700000000001","125.7700000000001"
"9451","107.04000000000005","107.04000000000005","107.04000000000005"
"9757","20.99000000000002","20.99000000000002","20.99000000000002"
"10063","64.80999999999997","64.80999999999997","64.80999999999997"
"10369","109.50999999999996","109.50999999999996","109.50999999999996"
"10675","74.53000000000007","74.53000000000007","74.53000000000007"
"10981","55.82000000000019","55.82000000000019","55.82000000000019"
"11287","64.20000000000013","64.20000000000013","64.20000000000013"
"11593","44.350000000000136","44.350000000000136","44.350000000000136"
"11899","60.14000000000013","60.14000000000013","60.14000000000013"
"12205","52.50000000000015","52.50000000000015","52.50000000000015"
"12511","51.59000000000021","51.59000000000021","51.59000000000021"
"12817","53.09000000000019","53.09000000000019","53.09000000000019"
"13123","28.100000000000005","28.100000000000005","28.100000000000005"
"13429","42.400000000000084","42.400000000000084","42.400000000000084"
"13735","65.35","65.35","65.35"
"14041","65.2800000000002","65.2800000000002","65.2800000000002"
"14347","47.570000000000206","47.570000000000206","47.570000000000206"
"14653","44.80000000000021","44.80000000000021","44.80000000000021"
"14959","69.17000000000021","69.17000000000021","69.17000000000021"
"15265","27.070000000000103","27.070000000000103","27.070000000000103"
"15571","44.840000000000146","44.840000000000146","44.840000000000146"
"15877","59.79000000000007","59.79000000000007","59.79000000000007"
"16183","42.64000000000015","42.64000000000015","42.64000000000015"
"16489","42.51000000000025","42.51000000000025","42.51000000000025"
"16795","62.440000000000175","62.440000000000175","62.440000000000175"
"17101","67.90000000000019","67.90000000000019","67.90000000000019"
"17407","79.47999999999995","79.47999999999995","79.47999999999995"
"17713","52.320000000000036","52.320000000000036","52.320000000000036"
"18019","12.16999999999999","12.16999999999999","12.16999999999999"
"18325","49.56000000000006","49.56000000000006","49.56000000000006"
"18631","5.199999999999988","5.199999999999988","5.199999999999988"
"18937","18.23000000000003","18.23000000000003","18.23000000000003"
"19243","17.330000000000013","17.330000000000013","17.330000000000013"
"19549","28.7000000000001","28.7000000000001","28.7000000000001"
"19855","74.0800000000001","74.0800000000001","74.0800000000001"
"20161","69.07000000000014","69.07000000000014","69.07000000000014"
"20467","50.83000000000027","50.83000000000027","50.83000000000027"
"20773","46.330000000000226","46.330000000000226","46.330000000000226"
"21079","47.00000000000019","47.00000000000019","47.00000000000019"
"21385","11.919999999999998","11.919999999999998","11.919999999999998"
"21691","30.84000000000011","30.84000000000011","30.84000000000011"
"21997","40.620000000000104","40.620000000000104","40.620000000000104"
"22303","50.99000000000017","50.99000000000017","50.99000000000017"
"22609","20.139999999999983","20.139999999999983","20.139999999999983"
"22915","44.180000000000454","44.180000000000454","44.180000000000454"
"23221","48.680000000000156","48.680000000000156","48.680000000000156"
"23527","44.240000000000215","44.240000000000215","44.240000000000215"
"23833","45.200000000000216","45.200000000000216","45.200000000000216"
"24139","34.62000000000015","34.62000000000015","34.62000000000015"
"24445","40.03000000000016","40.03000000000016","40.03000000000016"
"24751","47.55000000000024","47.55000000000024","47.55000000000024"
"25057","31.750000000000217","31.750000000000217","31.750000000000217"
"25363","46.74000000000023","46.74000000000023","46.74000000000023"
"25669","21.11000000000017","21.11000000000017","21.11000000000017"
"25975","36.3100000000002","36.3100000000002","36.3100000000002"
"26281","43.190000000000246","43.190000000000246","43.190000000000246"
"26587","39.85000000000027","39.85000000000027","39.85000000000027"
"26893","51.010000000000446","51.010000000000446","51.010000000000446"
"27199","61.76000000000013","61.76000000000013","61.76000000000013"
"27505","42.58000000000024","42.58000000000024","42.58000000000024"
"27811","14.919999999999964","14.919999999999964","14.919999999999964"
"28117","51.36000000000025","51.36000000000025","51.36000000000025"
"28423","46.67000000000019","46.67000000000019","46.67000000000019"
"28729","43.430000000000234","43.430000000000234","43.430000000000234"
"29035","55.11000000000027","55.11000000000027","55.11000000000027"
"29341","56.54000000000015","56.54000000000015","56.54000000000015"
"29647","21.660000000000114","21.660000000000114","21.660000000000114"
"29953","73.85000000000026","73.85000000000026","73.85000000000026"
"30259","59.780000000000314","59.780000000000314","59.780000000000314"
"30565","59.86000000000031","59.86000000000031","59.86000000000031"
