"Step","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player1_reward","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player1_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player1_reward__MAX"
"43417","70.75000000000009","70.75000000000009","70.75000000000009"
"43723","137.79000000000008","137.79000000000008","137.79000000000008"
"44029","60.40000000000035","60.40000000000035","60.40000000000035"
"44335","132.40000000000023","132.40000000000023","132.40000000000023"
"44641","62.54000000000024","62.54000000000024","62.54000000000024"
"44947","100.8200000000001","100.8200000000001","100.8200000000001"
"45253","50.01000000000006","50.01000000000006","50.01000000000006"
"45559","37.52000000000008","37.52000000000008","37.52000000000008"
"45865","106.62999999999971","106.62999999999971","106.62999999999971"
"46171","101.01000000000003","101.01000000000003","101.01000000000003"
"46477","87.84000000000005","87.84000000000005","87.84000000000005"
"46783","53.520000000000266","53.520000000000266","53.520000000000266"
"47089","67.62000000000006","67.62000000000006","67.62000000000006"
"47395","136.72000000000028","136.72000000000028","136.72000000000028"
"47701","121.86999999999986","121.86999999999986","121.86999999999986"
"48007","127.23000000000005","127.23000000000005","127.23000000000005"
"48313","79.39000000000011","79.39000000000011","79.39000000000011"
"48619","140.82000000000016","140.82000000000016","140.82000000000016"
"48925","126.68999999999994","126.68999999999994","126.68999999999994"
"49231","-7.7899999999999805","-7.7899999999999805","-7.7899999999999805"
"49537","51.21000000000013","51.21000000000013","51.21000000000013"
"49843","63.55000000000029","63.55000000000029","63.55000000000029"
"50149","51.85000000000027","51.85000000000027","51.85000000000027"
"50455","111.11999999999998","111.11999999999998","111.11999999999998"
"50761","-1.7200000000000024","-1.7200000000000024","-1.7200000000000024"
"51067","73.3899999999999","73.3899999999999","73.3899999999999"
"51373","22.929999999999996","22.929999999999996","22.929999999999996"
"51679","62.60000000000029","62.60000000000029","62.60000000000029"
"51985","51.3000000000002","51.3000000000002","51.3000000000002"
"52291","117.00999999999998","117.00999999999998","117.00999999999998"
"52597","49.090000000000195","49.090000000000195","49.090000000000195"
"52903","21.350000000000023","21.350000000000023","21.350000000000023"
"53209","52.70000000000035","52.70000000000035","52.70000000000035"
"53515","130.6499999999999","130.6499999999999","130.6499999999999"
"53821","40.510000000000154","40.510000000000154","40.510000000000154"
"54127","114.04999999999973","114.04999999999973","114.04999999999973"
"54433","150.1599999999999","150.1599999999999","150.1599999999999"
"54739","98.31999999999988","98.31999999999988","98.31999999999988"
"55045","122.45000000000006","122.45000000000006","122.45000000000006"
"55351","111.35999999999989","111.35999999999989","111.35999999999989"
"55657","89.43000000000015","89.43000000000015","89.43000000000015"
"55963","33.33000000000024","33.33000000000024","33.33000000000024"
"56269","73.20000000000029","73.20000000000029","73.20000000000029"
"56575","71.10000000000002","71.10000000000002","71.10000000000002"
"56881","146.3300000000004","146.3300000000004","146.3300000000004"
"57187","91.06999999999998","91.06999999999998","91.06999999999998"
"57493","145.7600000000002","145.7600000000002","145.7600000000002"
"57799","104.78000000000014","104.78000000000014","104.78000000000014"
"58105","48.610000000000234","48.610000000000234","48.610000000000234"
"58411","124.29999999999993","124.29999999999993","124.29999999999993"
"58717","130.78000000000037","130.78000000000037","130.78000000000037"
"59023","109.52999999999969","109.52999999999969","109.52999999999969"
"59329","60.90000000000017","60.90000000000017","60.90000000000017"
"59635","54.750000000000234","54.750000000000234","54.750000000000234"
"59941","47.640000000000136","47.640000000000136","47.640000000000136"
"60247","64.46000000000011","64.46000000000011","64.46000000000011"
"60553","45.18000000000013","45.18000000000013","45.18000000000013"
"60859","87.37999999999992","87.37999999999992","87.37999999999992"
"61165","109.2299999999998","109.2299999999998","109.2299999999998"
