"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target10__20241215_130258 - blue_player1_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target10__20241215_130258 - blue_player1_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden64_target10__20241215_130258 - blue_player1_reward__MAX"
"14752","178.8000000000001","178.8000000000001","178.8000000000001"
"15059","18.81000000000001","18.81000000000001","18.81000000000001"
"15366","125.7499999999995","125.7499999999995","125.7499999999995"
"15673","135.7300000000001","135.7300000000001","135.7300000000001"
"15980","113.6399999999999","113.6399999999999","113.6399999999999"
"16287","136.68999999999997","136.68999999999997","136.68999999999997"
"16594","120.62999999999977","120.62999999999977","120.62999999999977"
"16901","15.190000000000024","15.190000000000024","15.190000000000024"
"17208","125.80000000000005","125.80000000000005","125.80000000000005"
"17515","127.92000000000009","127.92000000000009","127.92000000000009"
"17822","129.24000000000004","129.24000000000004","129.24000000000004"
"18129","21.130000000000162","21.130000000000162","21.130000000000162"
"18436","125.7299999999999","125.7299999999999","125.7299999999999"
"18540","58.99000000000007","58.99000000000007","58.99000000000007"
"18634","130.17000000000002","130.17000000000002","130.17000000000002"
"18728","13.840000000000005","13.840000000000005","13.840000000000005"
"19035","80.29999999999976","80.29999999999976","80.29999999999976"
"19139","121.38999999999994","121.38999999999994","121.38999999999994"
"19446","237.32000000000085","237.32000000000085","237.32000000000085"
"19553","79.58999999999999","79.58999999999999","79.58999999999999"
"19860","150.8400000000007","150.8400000000007","150.8400000000007"
"20167","82.76999999999985","82.76999999999985","82.76999999999985"
"20474","201.97000000000088","201.97000000000088","201.97000000000088"
"20572","93.69000000000001","93.69000000000001","93.69000000000001"
"20879","81.17999999999981","81.17999999999981","81.17999999999981"
"21186","129.24999999999997","129.24999999999997","129.24999999999997"
"21493","70.50000000000023","70.50000000000023","70.50000000000023"
"21800","79.5699999999997","79.5699999999997","79.5699999999997"
"21992","111.07999999999976","111.07999999999976","111.07999999999976"
"22299","81.8599999999998","81.8599999999998","81.8599999999998"
"22606","90.66999999999996","90.66999999999996","90.66999999999996"
"22913","31.17000000000011","31.17000000000011","31.17000000000011"
"23220","83.10999999999972","83.10999999999972","83.10999999999972"
"23527","88.85999999999993","88.85999999999993","88.85999999999993"
"23834","116.59999999999974","116.59999999999974","116.59999999999974"
"24141","125.76999999999987","125.76999999999987","125.76999999999987"
"24448","82.27999999999997","82.27999999999997","82.27999999999997"
"24755","82.99999999999976","82.99999999999976","82.99999999999976"
"25062","19.770000000000046","19.770000000000046","19.770000000000046"
"25369","125.01999999999977","125.01999999999977","125.01999999999977"
"25676","124.7199999999995","124.7199999999995","124.7199999999995"
"25975","152.37000000000057","152.37000000000057","152.37000000000057"
"26282","152.13000000000028","152.13000000000028","152.13000000000028"
"26589","153.25000000000054","153.25000000000054","153.25000000000054"
"26896","131.30000000000015","131.30000000000015","131.30000000000015"
"27203","87.87999999999984","87.87999999999984","87.87999999999984"
"27510","125.91000000000014","125.91000000000014","125.91000000000014"
