"Step","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player2_reward","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player2_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden64_target10__20241215_113943 - blue_player2_reward__MAX"
"11288","-3.1700000000000053","-3.1700000000000053","-3.1700000000000053"
"11594","2.040000000000002","2.040000000000002","2.040000000000002"
"11900","8.219999999999995","8.219999999999995","8.219999999999995"
"12206","15.889999999999981","15.889999999999981","15.889999999999981"
"12512","15.199999999999958","15.199999999999958","15.199999999999958"
"12818","1.319999999999999","1.319999999999999","1.319999999999999"
"13124","0.8299999999999984","0.8299999999999984","0.8299999999999984"
"13430","12.259999999999968","12.259999999999968","12.259999999999968"
"13736","6.129999999999998","6.129999999999998","6.129999999999998"
"14042","4.269999999999976","4.269999999999976","4.269999999999976"
"14348","4.379999999999988","4.379999999999988","4.379999999999988"
"14654","22.44","22.44","22.44"
"14960","-8.79000000000007","-8.79000000000007","-8.79000000000007"
"15266","24.690000000000136","24.690000000000136","24.690000000000136"
"15572","22.050000000000022","22.050000000000022","22.050000000000022"
"15878","9.809999999999961","9.809999999999961","9.809999999999961"
"16184","-1.0600000000000225","-1.0600000000000225","-1.0600000000000225"
"16490","2.859999999999995","2.859999999999995","2.859999999999995"
"16796","42.7800000000002","42.7800000000002","42.7800000000002"
"17102","17.660000000000057","17.660000000000057","17.660000000000057"
"17408","-7.689999999999997","-7.689999999999997","-7.689999999999997"
"17714","9.699999999999992","9.699999999999992","9.699999999999992"
"18020","1.8099999999999967","1.8099999999999967","1.8099999999999967"
"18326","17.400000000000002","17.400000000000002","17.400000000000002"
"18632","1.0399999999999885","1.0399999999999885","1.0399999999999885"
"18938","20.360000000000024","20.360000000000024","20.360000000000024"
"19244","8.909999999999977","8.909999999999977","8.909999999999977"
"19550","4.690000000000004","4.690000000000004","4.690000000000004"
"19856","6.010000000000006","6.010000000000006","6.010000000000006"
"20162","5.639999999999989","5.639999999999989","5.639999999999989"
"20468","4.219999999999991","4.219999999999991","4.219999999999991"
"20774","13.709999999999965","13.709999999999965","13.709999999999965"
"21080","49.54000000000011","49.54000000000011","49.54000000000011"
"21386","12.380000000000006","12.380000000000006","12.380000000000006"
"21692","72.81999999999998","72.81999999999998","72.81999999999998"
"21998","-7.5699999999999985","-7.5699999999999985","-7.5699999999999985"
"22304","-9.110000000000008","-9.110000000000008","-9.110000000000008"
"22610","-0.8400000000000039","-0.8400000000000039","-0.8400000000000039"
"22916","11.879999999999999","11.879999999999999","11.879999999999999"
"23222","20.13","20.13","20.13"
"23528","11.57999999999996","11.57999999999996","11.57999999999996"
"23834","4.399999999999991","4.399999999999991","4.399999999999991"
"24140","19.170000000000034","19.170000000000034","19.170000000000034"
"24446","57.49000000000015","57.49000000000015","57.49000000000015"
"24752","-5.259999999999996","-5.259999999999996","-5.259999999999996"
"25058","-3.2700000000000014","-3.2700000000000014","-3.2700000000000014"
"25364","2.739999999999994","2.739999999999994","2.739999999999994"
"25670","0.019999999999997287","0.019999999999997287","0.019999999999997287"
"25976","33.4200000000001","33.4200000000001","33.4200000000001"
"26282","14.289999999999974","14.289999999999974","14.289999999999974"
"26588","32.26000000000009","32.26000000000009","32.26000000000009"
"26894","18.670000000000055","18.670000000000055","18.670000000000055"
"27200","9.409999999999988","9.409999999999988","9.409999999999988"
"27506","14.989999999999982","14.989999999999982","14.989999999999982"
"27812","8.549999999999983","8.549999999999983","8.549999999999983"
"28118","3.6099999999999963","3.6099999999999963","3.6099999999999963"
"28424","-0.689999999999999","-0.689999999999999","-0.689999999999999"
"28730","5.6499999999999675","5.6499999999999675","5.6499999999999675"
"29036","-11.760000000000046","-11.760000000000046","-11.760000000000046"
"29342","11.299999999999969","11.299999999999969","11.299999999999969"
"29648","30.580000000000105","30.580000000000105","30.580000000000105"
"29954","10.059999999999972","10.059999999999972","10.059999999999972"
"30260","41.35000000000018","41.35000000000018","41.35000000000018"
"30566","48.96000000000014","48.96000000000014","48.96000000000014"
"30872","5.909999999999963","5.909999999999963","5.909999999999963"
"31178","3.5499999999999883","3.5499999999999883","3.5499999999999883"
"31484","-0.5100000000000038","-0.5100000000000038","-0.5100000000000038"
"31790","3.539999999999993","3.539999999999993","3.539999999999993"
"32096","-8.130000000000008","-8.130000000000008","-8.130000000000008"
"32402","8.759999999999984","8.759999999999984","8.759999999999984"
"32708","22.460000000000022","22.460000000000022","22.460000000000022"
"33014","-1.0600000000000005","-1.0600000000000005","-1.0600000000000005"
"33320","2.0800000000000014","2.0800000000000014","2.0800000000000014"
"33626","-6.989999999999986","-6.989999999999986","-6.989999999999986"
"33932","-0.28000000000000536","-0.28000000000000536","-0.28000000000000536"
"34238","16.180000000000007","16.180000000000007","16.180000000000007"
"34544","11.159999999999961","11.159999999999961","11.159999999999961"
"34850","-2.7500000000000364","-2.7500000000000364","-2.7500000000000364"
"35156","13.87999999999994","13.87999999999994","13.87999999999994"
"35462","19.700000000000102","19.700000000000102","19.700000000000102"
"35768","6.249999999999997","6.249999999999997","6.249999999999997"
"36074","6.919999999999998","6.919999999999998","6.919999999999998"
"36380","14.639999999999942","14.639999999999942","14.639999999999942"
"36686","32.48000000000003","32.48000000000003","32.48000000000003"
"36992","13.16999999999995","13.16999999999995","13.16999999999995"
"37298","-2.7600000000000127","-2.7600000000000127","-2.7600000000000127"
"37604","19.43000000000005","19.43000000000005","19.43000000000005"
"37910","13.119999999999935","13.119999999999935","13.119999999999935"
"38216","40.92000000000008","40.92000000000008","40.92000000000008"
"38522","9.449999999999994","9.449999999999994","9.449999999999994"
"38828","30.01000000000006","30.01000000000006","30.01000000000006"
"39134","20.81000000000018","20.81000000000018","20.81000000000018"
"39440","12.63999999999999","12.63999999999999","12.63999999999999"
"39746","37.250000000000135","37.250000000000135","37.250000000000135"
"40052","44.48000000000025","44.48000000000025","44.48000000000025"
"40358","7.909999999999999","7.909999999999999","7.909999999999999"
"40664","22.709999999999965","22.709999999999965","22.709999999999965"
"40970","41.630000000000116","41.630000000000116","41.630000000000116"
"41276","27.320000000000157","27.320000000000157","27.320000000000157"
"41582","17.24000000000006","17.24000000000006","17.24000000000006"
"41888","27.900000000000137","27.900000000000137","27.900000000000137"
"42194","-5.5399999999999965","-5.5399999999999965","-5.5399999999999965"
"42500","48.63000000000012","48.63000000000012","48.63000000000012"
"42806","-1.8600000000000365","-1.8600000000000365","-1.8600000000000365"
"43112","18.369999999999997","18.369999999999997","18.369999999999997"
"43418","1.3099999999999996","1.3099999999999996","1.3099999999999996"
"43724","20.059999999999985","20.059999999999985","20.059999999999985"
"44030","16.35999999999992","16.35999999999992","16.35999999999992"
"44336","33.30000000000013","33.30000000000013","33.30000000000013"
"44642","17.800000000000104","17.800000000000104","17.800000000000104"
"44948","26.11999999999999","26.11999999999999","26.11999999999999"
"45254","4.930000000000002","4.930000000000002","4.930000000000002"
"45560","5.329999999999995","5.329999999999995","5.329999999999995"
"45866","11.519999999999975","11.519999999999975","11.519999999999975"
"46172","20.230000000000064","20.230000000000064","20.230000000000064"
"46478","12.219999999999985","12.219999999999985","12.219999999999985"
"46784","8.82999999999997","8.82999999999997","8.82999999999997"
"47090","1.329999999999996","1.329999999999996","1.329999999999996"
"47396","36.75000000000016","36.75000000000016","36.75000000000016"
"47702","15.779999999999974","15.779999999999974","15.779999999999974"
"48008","33.270000000000245","33.270000000000245","33.270000000000245"
"48314","31.01000000000005","31.01000000000005","31.01000000000005"
"48620","36.4100000000001","36.4100000000001","36.4100000000001"
"48926","35.740000000000215","35.740000000000215","35.740000000000215"
"49232","-1.1100000000000079","-1.1100000000000079","-1.1100000000000079"
"49538","10.169999999999934","10.169999999999934","10.169999999999934"
"49844","35.80000000000007","35.80000000000007","35.80000000000007"
"50150","-6.060000000000004","-6.060000000000004","-6.060000000000004"
"50456","10.909999999999993","10.909999999999993","10.909999999999993"
"50762","0.41999999999998694","0.41999999999998694","0.41999999999998694"
"51068","18.480000000000064","18.480000000000064","18.480000000000064"
"51374","-11.320000000000002","-11.320000000000002","-11.320000000000002"
"51680","2.350000000000001","2.350000000000001","2.350000000000001"
"51986","6.850000000000013","6.850000000000013","6.850000000000013"
"52292","23.620000000000054","23.620000000000054","23.620000000000054"
"52598","5.840000000000019","5.840000000000019","5.840000000000019"
"52904","6.040000000000015","6.040000000000015","6.040000000000015"
"53210","8.380000000000004","8.380000000000004","8.380000000000004"
"53516","34.60000000000009","34.60000000000009","34.60000000000009"
"53822","15.529999999999953","15.529999999999953","15.529999999999953"
"54128","43.14000000000013","43.14000000000013","43.14000000000013"
"54434","28.54999999999999","28.54999999999999","28.54999999999999"
"54740","43.84000000000026","43.84000000000026","43.84000000000026"
"55046","33.79000000000019","33.79000000000019","33.79000000000019"
"55352","42.05000000000013","42.05000000000013","42.05000000000013"
"55658","3.709999999999995","3.709999999999995","3.709999999999995"
"55964","33.140000000000065","33.140000000000065","33.140000000000065"
"56270","39.98000000000006","39.98000000000006","39.98000000000006"
"56576","14.13999999999999","14.13999999999999","14.13999999999999"
"56882","39.63000000000015","39.63000000000015","39.63000000000015"
"57188","52.85000000000008","52.85000000000008","52.85000000000008"
"57494","40.880000000000194","40.880000000000194","40.880000000000194"
"57800","23.899999999999995","23.899999999999995","23.899999999999995"
"58106","-1.040000000000011","-1.040000000000011","-1.040000000000011"
"58412","45.07000000000018","45.07000000000018","45.07000000000018"
"58718","36.490000000000116","36.490000000000116","36.490000000000116"
"59024","5.139999999999973","5.139999999999973","5.139999999999973"
"59330","3.5599999999999614","3.5599999999999614","3.5599999999999614"
"59636","7.720000000000019","7.720000000000019","7.720000000000019"
"59942","15.789999999999992","15.789999999999992","15.789999999999992"
"60248","70.32000000000008","70.32000000000008","70.32000000000008"
"60554","-0.3899999999999937","-0.3899999999999937","-0.3899999999999937"
"60860","18.910000000000178","18.910000000000178","18.910000000000178"
"61166","18.4200000000001","18.4200000000001","18.4200000000001"
