"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target10__20241215_123403 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target10__20241215_123403 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target10__20241215_123403 - blue_player2_reward__MAX"
"303","32.70000000000001","32.70000000000001","32.70000000000001"
"609","28.62000000000007","28.62000000000007","28.62000000000007"
"915","16.970000000000056","16.970000000000056","16.970000000000056"
"1221","25.93000000000015","25.93000000000015","25.93000000000015"
"1527","10.379999999999965","10.379999999999965","10.379999999999965"
"1833","13.759999999999932","13.759999999999932","13.759999999999932"
"2139","8.700000000000017","8.700000000000017","8.700000000000017"
"2445","9.729999999999952","9.729999999999952","9.729999999999952"
"2751","15.189999999999955","15.189999999999955","15.189999999999955"
"3057","34.05000000000005","34.05000000000005","34.05000000000005"
"3363","20.550000000000104","20.550000000000104","20.550000000000104"
"3669","22.490000000000084","22.490000000000084","22.490000000000084"
"3975","6.629999999999996","6.629999999999996","6.629999999999996"
"4281","22.46000000000003","22.46000000000003","22.46000000000003"
"4587","26.870000000000037","26.870000000000037","26.870000000000037"
"4893","23.080000000000062","23.080000000000062","23.080000000000062"
"5199","32.450000000000124","32.450000000000124","32.450000000000124"
"5505","30.58000000000016","30.58000000000016","30.58000000000016"
"5811","13.929999999999966","13.929999999999966","13.929999999999966"
"6117","25.599999999999934","25.599999999999934","25.599999999999934"
"6423","24.330000000000123","24.330000000000123","24.330000000000123"
"6729","37.52000000000014","37.52000000000014","37.52000000000014"
"7035","55.2700000000001","55.2700000000001","55.2700000000001"
"7341","7.449999999999994","7.449999999999994","7.449999999999994"
"7647","-0.8100000000000002","-0.8100000000000002","-0.8100000000000002"
"7953","17.200000000000035","17.200000000000035","17.200000000000035"
"8259","28.67000000000014","28.67000000000014","28.67000000000014"
"8565","34.630000000000074","34.630000000000074","34.630000000000074"
"8871","19.76000000000015","19.76000000000015","19.76000000000015"
"9177","-8.560000000000041","-8.560000000000041","-8.560000000000041"
"9483","65.14000000000007","65.14000000000007","65.14000000000007"
"9789","-6.599999999999999","-6.599999999999999","-6.599999999999999"
"10095","51.43000000000016","51.43000000000016","51.43000000000016"
"10401","34.92000000000015","34.92000000000015","34.92000000000015"
"10707","18.89999999999999","18.89999999999999","18.89999999999999"
"11013","32.76000000000009","32.76000000000009","32.76000000000009"
"11319","17.210000000000004","17.210000000000004","17.210000000000004"
"11625","10.759999999999978","10.759999999999978","10.759999999999978"
"11931","-9.240000000000007","-9.240000000000007","-9.240000000000007"
"12237","28.440000000000065","28.440000000000065","28.440000000000065"
"12543","28.9100000000001","28.9100000000001","28.9100000000001"
"12849","37.01000000000014","37.01000000000014","37.01000000000014"
"13155","11.199999999999994","11.199999999999994","11.199999999999994"
"13461","28.700000000000088","28.700000000000088","28.700000000000088"
"13767","-9.609999999999998","-9.609999999999998","-9.609999999999998"
"14073","-7.550000000000039","-7.550000000000039","-7.550000000000039"
"14379","33.080000000000105","33.080000000000105","33.080000000000105"
"14685","65.15999999999995","65.15999999999995","65.15999999999995"
"14991","13.489999999999966","13.489999999999966","13.489999999999966"
"15297","37.5600000000001","37.5600000000001","37.5600000000001"
"15603","18.090000000000078","18.090000000000078","18.090000000000078"
"15909","48.94000000000018","48.94000000000018","48.94000000000018"
"16215","35.61000000000026","35.61000000000026","35.61000000000026"
"16521","12.530000000000008","12.530000000000008","12.530000000000008"
"16827","-4.090000000000007","-4.090000000000007","-4.090000000000007"
"17133","35.55000000000021","35.55000000000021","35.55000000000021"
"17439","31.300000000000207","31.300000000000207","31.300000000000207"
"17745","33.35000000000015","33.35000000000015","33.35000000000015"
"18051","5.920000000000017","5.920000000000017","5.920000000000017"
"18357","29.73000000000015","29.73000000000015","29.73000000000015"
"18663","27.91000000000009","27.91000000000009","27.91000000000009"
"18969","38.99000000000027","38.99000000000027","38.99000000000027"
"19275","40.19000000000019","40.19000000000019","40.19000000000019"
"19581","30.62000000000014","30.62000000000014","30.62000000000014"
"19887","30.0300000000001","30.0300000000001","30.0300000000001"
"20193","25.210000000000026","25.210000000000026","25.210000000000026"
"20499","24.28000000000011","24.28000000000011","24.28000000000011"
"20805","26.08000000000008","26.08000000000008","26.08000000000008"
"21111","26.670000000000194","26.670000000000194","26.670000000000194"
"21417","17.800000000000015","17.800000000000015","17.800000000000015"
"21723","14.17000000000003","14.17000000000003","14.17000000000003"
"22029","40.33000000000027","40.33000000000027","40.33000000000027"
"22335","17.649999999999988","17.649999999999988","17.649999999999988"
"22641","34.78000000000032","34.78000000000032","34.78000000000032"
"22947","35.33000000000018","35.33000000000018","35.33000000000018"
"23253","2.8099999999999787","2.8099999999999787","2.8099999999999787"
"23559","20.470000000000038","20.470000000000038","20.470000000000038"
"23865","15.769999999999985","15.769999999999985","15.769999999999985"
"24171","22.200000000000127","22.200000000000127","22.200000000000127"
"24477","13.639999999999972","13.639999999999972","13.639999999999972"
"24783","26.19000000000009","26.19000000000009","26.19000000000009"
"25089","12.199999999999976","12.199999999999976","12.199999999999976"
"25395","-0.8100000000000691","-0.8100000000000691","-0.8100000000000691"
"25701","7.809999999999981","7.809999999999981","7.809999999999981"
"26007","-13.570000000000048","-13.570000000000048","-13.570000000000048"
"26313","-0.5600000000000083","-0.5600000000000083","-0.5600000000000083"
"26619","21.970000000000006","21.970000000000006","21.970000000000006"
"26925","15.229999999999979","15.229999999999979","15.229999999999979"
"27231","16.0300000000001","16.0300000000001","16.0300000000001"
"27537","30.73999999999998","30.73999999999998","30.73999999999998"
"27843","-8.790000000000031","-8.790000000000031","-8.790000000000031"
"28149","16.69000000000002","16.69000000000002","16.69000000000002"
"28455","21.010000000000147","21.010000000000147","21.010000000000147"
"28761","18.480000000000047","18.480000000000047","18.480000000000047"
"29067","28.300000000000082","28.300000000000082","28.300000000000082"
"29373","13.570000000000064","13.570000000000064","13.570000000000064"
"29679","20.560000000000098","20.560000000000098","20.560000000000098"
"29985","27.510000000000172","27.510000000000172","27.510000000000172"
"30291","31.430000000000195","31.430000000000195","31.430000000000195"
"30597","34.790000000000305","34.790000000000305","34.790000000000305"
