"Step","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player1_reward","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player1_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player1_reward__MAX"
"271","1.7400000000000018","1.7400000000000018","1.7400000000000018"
"577","-5.949999999999998","-5.949999999999998","-5.949999999999998"
"883","9.83999999999998","9.83999999999998","9.83999999999998"
"1189","-3.7700000000000404","-3.7700000000000404","-3.7700000000000404"
"1495","-14.350000000000032","-14.350000000000032","-14.350000000000032"
"1801","-11.340000000000032","-11.340000000000032","-11.340000000000032"
"2107","-12.299999999999988","-12.299999999999988","-12.299999999999988"
"2413","-4.229999999999992","-4.229999999999992","-4.229999999999992"
"2719","59.74000000000009","59.74000000000009","59.74000000000009"
"3025","60.54000000000022","60.54000000000022","60.54000000000022"
"3331","-5.45999999999999","-5.45999999999999","-5.45999999999999"
"3637","0.6299999999999942","0.6299999999999942","0.6299999999999942"
"3943","30.320000000000032","30.320000000000032","30.320000000000032"
"4249","2.6099999999999968","2.6099999999999968","2.6099999999999968"
"4555","15.599999999999984","15.599999999999984","15.599999999999984"
"4861","30.950000000000042","30.950000000000042","30.950000000000042"
"5167","-1.4700000000000015","-1.4700000000000015","-1.4700000000000015"
"5473","54.140000000000114","54.140000000000114","54.140000000000114"
"5779","15.25999999999996","15.25999999999996","15.25999999999996"
"6085","17.189999999999998","17.189999999999998","17.189999999999998"
"6391","-10.340000000000051","-10.340000000000051","-10.340000000000051"
"6697","17.13999999999995","17.13999999999995","17.13999999999995"
"7003","22.09000000000005","22.09000000000005","22.09000000000005"
"7309","17.829999999999995","17.829999999999995","17.829999999999995"
"7615","25.780000000000037","25.780000000000037","25.780000000000037"
"7921","70.50000000000011","70.50000000000011","70.50000000000011"
"8227","45.4500000000001","45.4500000000001","45.4500000000001"
"8533","49.670000000000186","49.670000000000186","49.670000000000186"
"8839","7.319999999999972","7.319999999999972","7.319999999999972"
"9145","3.7099999999999835","3.7099999999999835","3.7099999999999835"
"9451","16.06","16.06","16.06"
"9757","31.049999999999983","31.049999999999983","31.049999999999983"
"10063","73.01999999999988","73.01999999999988","73.01999999999988"
"10369","62.810000000000215","62.810000000000215","62.810000000000215"
"10675","27.430000000000074","27.430000000000074","27.430000000000074"
"10981","6.4400000000000075","6.4400000000000075","6.4400000000000075"
"11287","50.4500000000001","50.4500000000001","50.4500000000001"
"11593","9.13999999999999","9.13999999999999","9.13999999999999"
"11899","15.04999999999999","15.04999999999999","15.04999999999999"
"12205","26.200000000000074","26.200000000000074","26.200000000000074"
"12511","0.9999999999999929","0.9999999999999929","0.9999999999999929"
"12817","-9.730000000000045","-9.730000000000045","-9.730000000000045"
"13123","-5.560000000000007","-5.560000000000007","-5.560000000000007"
"13429","-10.480000000000004","-10.480000000000004","-10.480000000000004"
"13735","34.13000000000007","34.13000000000007","34.13000000000007"
"14041","8.64","8.64","8.64"
"14347","27.860000000000024","27.860000000000024","27.860000000000024"
"14653","13.349999999999948","13.349999999999948","13.349999999999948"
"14959","19.359999999999996","19.359999999999996","19.359999999999996"
"15265","-2.1300000000000074","-2.1300000000000074","-2.1300000000000074"
"15571","2.800000000000002","2.800000000000002","2.800000000000002"
"15877","19.369999999999983","19.369999999999983","19.369999999999983"
"16183","10.38999999999998","10.38999999999998","10.38999999999998"
"16489","33.070000000000135","33.070000000000135","33.070000000000135"
"16795","27.970000000000056","27.970000000000056","27.970000000000056"
"17101","56.21000000000026","56.21000000000026","56.21000000000026"
"17407","66.79000000000016","66.79000000000016","66.79000000000016"
"17713","25.33000000000001","25.33000000000001","25.33000000000001"
"18019","31.360000000000063","31.360000000000063","31.360000000000063"
"18325","13.75999999999998","13.75999999999998","13.75999999999998"
"18631","0.6299999999999988","0.6299999999999988","0.6299999999999988"
"18937","28.89000000000001","28.89000000000001","28.89000000000001"
"19243","13.74999999999996","13.74999999999996","13.74999999999996"
"19549","-5.210000000000039","-5.210000000000039","-5.210000000000039"
"19855","26.710000000000033","26.710000000000033","26.710000000000033"
"20161","8.00000000000001","8.00000000000001","8.00000000000001"
"20467","16.299999999999944","16.299999999999944","16.299999999999944"
"20773","24.089999999999993","24.089999999999993","24.089999999999993"
"21079","-4.719999999999994","-4.719999999999994","-4.719999999999994"
"21385","59.24000000000001","59.24000000000001","59.24000000000001"
"21691","21.300000000000033","21.300000000000033","21.300000000000033"
"21997","19.550000000000022","19.550000000000022","19.550000000000022"
"22303","83.5","83.5","83.5"
"22609","5.65","5.65","5.65"
"22915","6.579999999999994","6.579999999999994","6.579999999999994"
"23221","-8.62000000000005","-8.62000000000005","-8.62000000000005"
"23527","-4.679999999999974","-4.679999999999974","-4.679999999999974"
"23833","6.470000000000009","6.470000000000009","6.470000000000009"
"24139","-6.289999999999985","-6.289999999999985","-6.289999999999985"
"24445","-6.779999999999991","-6.779999999999991","-6.779999999999991"
"24751","-3.4600000000000017","-3.4600000000000017","-3.4600000000000017"
"25057","-15.840000000000042","-15.840000000000042","-15.840000000000042"
"25363","-1.349999999999991","-1.349999999999991","-1.349999999999991"
"25669","-11.60000000000005","-11.60000000000005","-11.60000000000005"
"25975","13.569999999999967","13.569999999999967","13.569999999999967"
"26281","-10.820000000000064","-10.820000000000064","-10.820000000000064"
"26587","-18.440000000000023","-18.440000000000023","-18.440000000000023"
"26893","-21.100000000000048","-21.100000000000048","-21.100000000000048"
"27199","-19.800000000000036","-19.800000000000036","-19.800000000000036"
"27505","-15.720000000000041","-15.720000000000041","-15.720000000000041"
"27811","57.92000000000001","57.92000000000001","57.92000000000001"
"28117","15.07999999999996","15.07999999999996","15.07999999999996"
"28423","0.8599999999999941","0.8599999999999941","0.8599999999999941"
"28729","2.1699999999999964","2.1699999999999964","2.1699999999999964"
"29035","10.699999999999996","10.699999999999996","10.699999999999996"
