"Step","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player2_reward","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player2_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.995_lr0.001_hidden128_target10__20241215_154024 - blue_player2_reward__MAX"
"272","3.7699999999999885","3.7699999999999885","3.7699999999999885"
"578","3.9299999999999846","3.9299999999999846","3.9299999999999846"
"884","1.0299999999999916","1.0299999999999916","1.0299999999999916"
"1190","-12.510000000000048","-12.510000000000048","-12.510000000000048"
"1496","-14.73000000000005","-14.73000000000005","-14.73000000000005"
"1802","-13.230000000000036","-13.230000000000036","-13.230000000000036"
"2108","-10.490000000000022","-10.490000000000022","-10.490000000000022"
"2414","-13.600000000000048","-13.600000000000048","-13.600000000000048"
"2720","-1.8500000000000243","-1.8500000000000243","-1.8500000000000243"
"3026","1.0900000000000016","1.0900000000000016","1.0900000000000016"
"3332","-0.29000000000000775","-0.29000000000000775","-0.29000000000000775"
"3638","16.85999999999999","16.85999999999999","16.85999999999999"
"3944","102.49000000000002","102.49000000000002","102.49000000000002"
"4250","-10.780000000000054","-10.780000000000054","-10.780000000000054"
"4556","30.070000000000025","30.070000000000025","30.070000000000025"
"4862","51.38000000000017","51.38000000000017","51.38000000000017"
"5168","0.5500000000000137","0.5500000000000137","0.5500000000000137"
"5474","6.890000000000013","6.890000000000013","6.890000000000013"
"5780","7.929999999999999","7.929999999999999","7.929999999999999"
"6086","5.820000000000008","5.820000000000008","5.820000000000008"
"6392","15.639999999999949","15.639999999999949","15.639999999999949"
"6698","39.89000000000019","39.89000000000019","39.89000000000019"
"7004","33.42000000000013","33.42000000000013","33.42000000000013"
"7310","4.479999999999996","4.479999999999996","4.479999999999996"
"7616","6.540000000000001","6.540000000000001","6.540000000000001"
"7922","50.220000000000034","50.220000000000034","50.220000000000034"
"8228","71.99000000000008","71.99000000000008","71.99000000000008"
"8534","5.059999999999998","5.059999999999998","5.059999999999998"
"8840","-6.65000000000002","-6.65000000000002","-6.65000000000002"
"9146","-12.860000000000033","-12.860000000000033","-12.860000000000033"
"9452","-3.0400000000000276","-3.0400000000000276","-3.0400000000000276"
"9758","7.9100000000000055","7.9100000000000055","7.9100000000000055"
"10064","21.8700000000001","21.8700000000001","21.8700000000001"
"10370","17.600000000000055","17.600000000000055","17.600000000000055"
"10676","43.060000000000194","43.060000000000194","43.060000000000194"
"10982","-1.5500000000000158","-1.5500000000000158","-1.5500000000000158"
"11288","16.759999999999998","16.759999999999998","16.759999999999998"
"11594","41.17000000000008","41.17000000000008","41.17000000000008"
"11900","23.04000000000006","23.04000000000006","23.04000000000006"
"12206","15.059999999999961","15.059999999999961","15.059999999999961"
"12512","20.450000000000063","20.450000000000063","20.450000000000063"
"12818","29.26000000000003","29.26000000000003","29.26000000000003"
"13124","13.119999999999989","13.119999999999989","13.119999999999989"
"13430","-7.159999999999979","-7.159999999999979","-7.159999999999979"
"13736","17.81999999999997","17.81999999999997","17.81999999999997"
"14042","16.81999999999996","16.81999999999996","16.81999999999996"
"14348","33.59000000000008","33.59000000000008","33.59000000000008"
"14654","36.2500000000002","36.2500000000002","36.2500000000002"
"14960","34.37000000000015","34.37000000000015","34.37000000000015"
"15266","-4.960000000000001","-4.960000000000001","-4.960000000000001"
"15572","-16.490000000000006","-16.490000000000006","-16.490000000000006"
"15878","-11.47000000000005","-11.47000000000005","-11.47000000000005"
"16184","23.900000000000087","23.900000000000087","23.900000000000087"
"16490","15.709999999999944","15.709999999999944","15.709999999999944"
"16796","17.420000000000023","17.420000000000023","17.420000000000023"
"17102","32.36000000000017","32.36000000000017","32.36000000000017"
"17408","20.200000000000134","20.200000000000134","20.200000000000134"
"17714","4.799999999999988","4.799999999999988","4.799999999999988"
"18020","2.6900000000000035","2.6900000000000035","2.6900000000000035"
"18326","11.469999999999992","11.469999999999992","11.469999999999992"
"18632","1.6999999999999968","1.6999999999999968","1.6999999999999968"
"18938","77.17999999999988","77.17999999999988","77.17999999999988"
"19244","-9.480000000000002","-9.480000000000002","-9.480000000000002"
"19550","0.1399999999999729","0.1399999999999729","0.1399999999999729"
"19856","4.790000000000002","4.790000000000002","4.790000000000002"
"20162","3.0299999999999976","3.0299999999999976","3.0299999999999976"
"20468","-2.3300000000000143","-2.3300000000000143","-2.3300000000000143"
"20774","2.309999999999996","2.309999999999996","2.309999999999996"
