"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player2_reward__MAX"
"303","35.94","35.94","35.94"
"609","-12.170000000000005","-12.170000000000005","-12.170000000000005"
"915","16.069999999999915","16.069999999999915","16.069999999999915"
"1221","-5.250000000000002","-5.250000000000002","-5.250000000000002"
"1527","-2.7400000000000007","-2.7400000000000007","-2.7400000000000007"
"1833","-9.11","-9.11","-9.11"
"2139","-6.30999999999998","-6.30999999999998","-6.30999999999998"
"2445","2.359999999999989","2.359999999999989","2.359999999999989"
"2751","9.509999999999998","9.509999999999998","9.509999999999998"
"3057","4.279999999999989","4.279999999999989","4.279999999999989"
"3363","16.540000000000003","16.540000000000003","16.540000000000003"
"3669","-12.860000000000058","-12.860000000000058","-12.860000000000058"
"3975","19.03","19.03","19.03"
"4281","7.490000000000002","7.490000000000002","7.490000000000002"
"4587","-3.5500000000000127","-3.5500000000000127","-3.5500000000000127"
"4893","-5.309999999999988","-5.309999999999988","-5.309999999999988"
"5199","-4.83999999999997","-4.83999999999997","-4.83999999999997"
"5505","1.1800000000000008","1.1800000000000008","1.1800000000000008"
"5811","-0.9400000000000186","-0.9400000000000186","-0.9400000000000186"
"6117","14.209999999999965","14.209999999999965","14.209999999999965"
"6423","49.54000000000005","49.54000000000005","49.54000000000005"
"6729","-4.440000000000038","-4.440000000000038","-4.440000000000038"
"7035","-8.930000000000048","-8.930000000000048","-8.930000000000048"
"7341","58.14000000000003","58.14000000000003","58.14000000000003"
"7647","81.8199999999999","81.8199999999999","81.8199999999999"
"7953","2.819999999999995","2.819999999999995","2.819999999999995"
"8259","15.370000000000006","15.370000000000006","15.370000000000006"
"8565","8.489999999999991","8.489999999999991","8.489999999999991"
"8871","37.23000000000005","37.23000000000005","37.23000000000005"
"9177","-5.909999999999968","-5.909999999999968","-5.909999999999968"
"9483","6.029999999999995","6.029999999999995","6.029999999999995"
"9789","-1.7100000000000175","-1.7100000000000175","-1.7100000000000175"
"10095","34.81000000000012","34.81000000000012","34.81000000000012"
"10401","-2.7299999999999986","-2.7299999999999986","-2.7299999999999986"
"10707","-18.649999999999967","-18.649999999999967","-18.649999999999967"
"11013","34.24999999999998","34.24999999999998","34.24999999999998"
"11319","93.57000000000016","93.57000000000016","93.57000000000016"
"11625","28.75000000000011","28.75000000000011","28.75000000000011"
"11931","69.98999999999994","69.98999999999994","69.98999999999994"
"12237","27.550000000000054","27.550000000000054","27.550000000000054"
"12543","57.19000000000021","57.19000000000021","57.19000000000021"
"12849","13.63999999999994","13.63999999999994","13.63999999999994"
"13155","68.84999999999992","68.84999999999992","68.84999999999992"
"13461","43.740000000000265","43.740000000000265","43.740000000000265"
"13767","6.339999999999972","6.339999999999972","6.339999999999972"
"14073","11.280000000000001","11.280000000000001","11.280000000000001"
"14379","-7.429999999999968","-7.429999999999968","-7.429999999999968"
"14685","3.60000000000001","3.60000000000001","3.60000000000001"
"14991","-3.900000000000022","-3.900000000000022","-3.900000000000022"
"15297","0.7299999999999941","0.7299999999999941","0.7299999999999941"
"15603","16.55000000000001","16.55000000000001","16.55000000000001"
"15909","-0.2799999999999996","-0.2799999999999996","-0.2799999999999996"
"16215","-2.4400000000000532","-2.4400000000000532","-2.4400000000000532"
"16521","5.069999999999947","5.069999999999947","5.069999999999947"
"16827","7.980000000000005","7.980000000000005","7.980000000000005"
"17133","-7.159999999999991","-7.159999999999991","-7.159999999999991"
"17439","-7.309999999999975","-7.309999999999975","-7.309999999999975"
"17745","33.1600000000001","33.1600000000001","33.1600000000001"
"18051","12.789999999999974","12.789999999999974","12.789999999999974"
"18357","45.79000000000002","45.79000000000002","45.79000000000002"
"18663","79.36000000000001","79.36000000000001","79.36000000000001"
"18969","0.7599999999999203","0.7599999999999203","0.7599999999999203"
"19275","5.620000000000026","5.620000000000026","5.620000000000026"
"19581","-2.349999999999999","-2.349999999999999","-2.349999999999999"
"19887","2.9899999999999958","2.9899999999999958","2.9899999999999958"
"20193","42.450000000000045","42.450000000000045","42.450000000000045"
"20499","8.749999999999991","8.749999999999991","8.749999999999991"
"20805","-17.15000000000002","-17.15000000000002","-17.15000000000002"
"21111","3.2399999999999927","3.2399999999999927","3.2399999999999927"
"21417","1.070000000000001","1.070000000000001","1.070000000000001"
"21723","4.3199999999999905","4.3199999999999905","4.3199999999999905"
"22029","22.830000000000105","22.830000000000105","22.830000000000105"
"22335","-1.1599999999999828","-1.1599999999999828","-1.1599999999999828"
"22641","-16.449999999999967","-16.449999999999967","-16.449999999999967"
"22947","29.319999999999997","29.319999999999997","29.319999999999997"
"23253","7.8500000000000085","7.8500000000000085","7.8500000000000085"
"23559","1.7400000000000104","1.7400000000000104","1.7400000000000104"
"23865","18.150000000000023","18.150000000000023","18.150000000000023"
"24171","1.2099999999999704","1.2099999999999704","1.2099999999999704"
"24477","-5.340000000000076","-5.340000000000076","-5.340000000000076"
"24783","0.6699999999999384","0.6699999999999384","0.6699999999999384"
"25089","35.27000000000006","35.27000000000006","35.27000000000006"
"25395","48.02000000000015","48.02000000000015","48.02000000000015"
"25701","-1.4400000000000144","-1.4400000000000144","-1.4400000000000144"
"26007","8.799999999999951","8.799999999999951","8.799999999999951"
"26313","-4.129999999999997","-4.129999999999997","-4.129999999999997"
"26619","-12.350000000000021","-12.350000000000021","-12.350000000000021"
"26925","-14.830000000000027","-14.830000000000027","-14.830000000000027"
"27231","5.609999999999983","5.609999999999983","5.609999999999983"
"27537","88.19999999999996","88.19999999999996","88.19999999999996"
"27843","22.020000000000024","22.020000000000024","22.020000000000024"
"28149","16.760000000000005","16.760000000000005","16.760000000000005"
"28455","78.27000000000014","78.27000000000014","78.27000000000014"
"28761","7.950000000000026","7.950000000000026","7.950000000000026"
"29067","23.13000000000008","23.13000000000008","23.13000000000008"
"29373","-2.360000000000001","-2.360000000000001","-2.360000000000001"
"29679","23.840000000000003","23.840000000000003","23.840000000000003"
"29985","31.540000000000127","31.540000000000127","31.540000000000127"
"30291","7.89000000000002","7.89000000000002","7.89000000000002"
"30597","33.470000000000155","33.470000000000155","33.470000000000155"
