"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.001_hidden128_target10__20241215_163651 - blue_player1_reward__MAX"
"302","17.270000000000003","17.270000000000003","17.270000000000003"
"608","2.429999999999993","2.429999999999993","2.429999999999993"
"914","8.710000000000006","8.710000000000006","8.710000000000006"
"1220","6.630000000000008","6.630000000000008","6.630000000000008"
"1526","8.559999999999999","8.559999999999999","8.559999999999999"
"1832","6.899999999999997","6.899999999999997","6.899999999999997"
"2138","16.130000000000003","16.130000000000003","16.130000000000003"
"2444","17.030000000000037","17.030000000000037","17.030000000000037"
"2750","8.889999999999997","8.889999999999997","8.889999999999997"
"3056","8.219999999999999","8.219999999999999","8.219999999999999"
"3362","22.27000000000001","22.27000000000001","22.27000000000001"
"3668","6.170000000000006","6.170000000000006","6.170000000000006"
"3974","11.479999999999983","11.479999999999983","11.479999999999983"
"4280","8.749999999999993","8.749999999999993","8.749999999999993"
"4586","7.989999999999997","7.989999999999997","7.989999999999997"
"4892","26.259999999999973","26.259999999999973","26.259999999999973"
"5198","7.369999999999996","7.369999999999996","7.369999999999996"
"5504","8.309999999999997","8.309999999999997","8.309999999999997"
"5810","7.420000000000003","7.420000000000003","7.420000000000003"
"6116","9.549999999999983","9.549999999999983","9.549999999999983"
"6422","12.959999999999985","12.959999999999985","12.959999999999985"
"6728","3.3899999999999904","3.3899999999999904","3.3899999999999904"
"7034","8.39","8.39","8.39"
"7340","23.970000000000113","23.970000000000113","23.970000000000113"
"7646","29.870000000000054","29.870000000000054","29.870000000000054"
"7952","8.200000000000005","8.200000000000005","8.200000000000005"
"8258","11.349999999999987","11.349999999999987","11.349999999999987"
"8564","9.559999999999963","9.559999999999963","9.559999999999963"
"8870","17.28000000000004","17.28000000000004","17.28000000000004"
"9176","8.489999999999997","8.489999999999997","8.489999999999997"
"9482","10.919999999999947","10.919999999999947","10.919999999999947"
"9788","8.04","8.04","8.04"
"10094","5.82","5.82","5.82"
"10400","19.290000000000052","19.290000000000052","19.290000000000052"
"10706","5.069999999999996","5.069999999999996","5.069999999999996"
"11012","17.480000000000008","17.480000000000008","17.480000000000008"
"11318","32.70000000000009","32.70000000000009","32.70000000000009"
"11624","12.779999999999923","12.779999999999923","12.779999999999923"
"11930","19.710000000000065","19.710000000000065","19.710000000000065"
"12236","15.38999999999998","15.38999999999998","15.38999999999998"
"12542","31.010000000000048","31.010000000000048","31.010000000000048"
"12848","8.320000000000004","8.320000000000004","8.320000000000004"
"13154","24.80000000000009","24.80000000000009","24.80000000000009"
"13460","10.469999999999988","10.469999999999988","10.469999999999988"
"13766","10.909999999999949","10.909999999999949","10.909999999999949"
"14072","11.749999999999947","11.749999999999947","11.749999999999947"
"14378","17.73","17.73","17.73"
"14684","8.199999999999998","8.199999999999998","8.199999999999998"
"14990","6.549999999999987","6.549999999999987","6.549999999999987"
"15296","8.399999999999988","8.399999999999988","8.399999999999988"
"15602","23.45000000000007","23.45000000000007","23.45000000000007"
"15908","8.110000000000012","8.110000000000012","8.110000000000012"
"16214","5.470000000000001","5.470000000000001","5.470000000000001"
"16520","5.950000000000008","5.950000000000008","5.950000000000008"
"16826","9.309999999999995","9.309999999999995","9.309999999999995"
"17132","4.169999999999989","4.169999999999989","4.169999999999989"
"17438","4.759999999999983","4.759999999999983","4.759999999999983"
"17744","14.40999999999995","14.40999999999995","14.40999999999995"
"18050","7.739999999999976","7.739999999999976","7.739999999999976"
"18356","19.57000000000001","19.57000000000001","19.57000000000001"
"18662","24.450000000000095","24.450000000000095","24.450000000000095"
"18968","17.219999999999963","17.219999999999963","17.219999999999963"
"19274","7.800000000000003","7.800000000000003","7.800000000000003"
"19580","4.289999999999992","4.289999999999992","4.289999999999992"
"19886","16.22999999999995","16.22999999999995","16.22999999999995"
"20192","17.70000000000004","17.70000000000004","17.70000000000004"
"20498","7.649999999999986","7.649999999999986","7.649999999999986"
"20804","3.7899999999999925","3.7899999999999925","3.7899999999999925"
"21110","4.909999999999995","4.909999999999995","4.909999999999995"
"21416","5.2399999999999824","5.2399999999999824","5.2399999999999824"
"21722","5.900000000000008","5.900000000000008","5.900000000000008"
"22028","7.730000000000023","7.730000000000023","7.730000000000023"
"22334","4.829999999999991","4.829999999999991","4.829999999999991"
"22640","3.219999999999999","3.219999999999999","3.219999999999999"
"22946","11.639999999999986","11.639999999999986","11.639999999999986"
"23252","3.409999999999988","3.409999999999988","3.409999999999988"
"23558","4.519999999999997","4.519999999999997","4.519999999999997"
"23864","8.319999999999983","8.319999999999983","8.319999999999983"
"24170","1.8100000000000012","1.8100000000000012","1.8100000000000012"
"24476","6.589999999999987","6.589999999999987","6.589999999999987"
"24782","9.05999999999997","9.05999999999997","9.05999999999997"
"25088","26.249999999999964","26.249999999999964","26.249999999999964"
"25394","19.41000000000003","19.41000000000003","19.41000000000003"
"25700","1.9999999999999987","1.9999999999999987","1.9999999999999987"
"26006","2.279999999999994","2.279999999999994","2.279999999999994"
"26312","-0.3700000000000087","-0.3700000000000087","-0.3700000000000087"
"26618","-0.12000000000000652","-0.12000000000000652","-0.12000000000000652"
"26924","-0.7599999999999907","-0.7599999999999907","-0.7599999999999907"
"27230","14.829999999999991","14.829999999999991","14.829999999999991"
"27536","27.070000000000014","27.070000000000014","27.070000000000014"
"27842","11.980000000000013","11.980000000000013","11.980000000000013"
"28148","21.690000000000033","21.690000000000033","21.690000000000033"
"28454","26.700000000000006","26.700000000000006","26.700000000000006"
"28760","9.599999999999968","9.599999999999968","9.599999999999968"
"29066","12.849999999999927","12.849999999999927","12.849999999999927"
"29372","4.189999999999995","4.189999999999995","4.189999999999995"
"29678","10.219999999999981","10.219999999999981","10.219999999999981"
"29984","2.440000000000004","2.440000000000004","2.440000000000004"
"30290","-1.330000000000007","-1.330000000000007","-1.330000000000007"
"30596","10.089999999999968","10.089999999999968","10.089999999999968"
