"Step","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.995_lr0.0001_hidden64_target10__20241215_110643 - blue_player2_reward__MAX"
"303","18.77000000000009","18.77000000000009","18.77000000000009"
"609","24.210000000000125","24.210000000000125","24.210000000000125"
"915","18.560000000000052","18.560000000000052","18.560000000000052"
"1221","11.439999999999992","11.439999999999992","11.439999999999992"
"1527","18.000000000000018","18.000000000000018","18.000000000000018"
"1833","22.81000000000005","22.81000000000005","22.81000000000005"
"2139","18.050000000000004","18.050000000000004","18.050000000000004"
"2445","18.110000000000053","18.110000000000053","18.110000000000053"
"2751","17.64999999999997","17.64999999999997","17.64999999999997"
"3057","-0.2099999999999867","-0.2099999999999867","-0.2099999999999867"
"3363","7.65999999999999","7.65999999999999","7.65999999999999"
"3669","12.529999999999923","12.529999999999923","12.529999999999923"
"3975","21.69000000000013","21.69000000000013","21.69000000000013"
"4281","28.38000000000016","28.38000000000016","28.38000000000016"
"4587","-0.570000000000005","-0.570000000000005","-0.570000000000005"
"4893","19.15000000000007","19.15000000000007","19.15000000000007"
"5199","28.59000000000008","28.59000000000008","28.59000000000008"
"5505","22.220000000000113","22.220000000000113","22.220000000000113"
"5811","27.44999999999998","27.44999999999998","27.44999999999998"
"6117","12.950000000000058","12.950000000000058","12.950000000000058"
"6423","-10.150000000000011","-10.150000000000011","-10.150000000000011"
"6729","8.749999999999979","8.749999999999979","8.749999999999979"
"7035","17.25","17.25","17.25"
"7341","19.810000000000148","19.810000000000148","19.810000000000148"
"7647","20.24000000000014","20.24000000000014","20.24000000000014"
"7953","0.6999999999999806","0.6999999999999806","0.6999999999999806"
"8259","20.510000000000105","20.510000000000105","20.510000000000105"
"8565","16.419999999999938","16.419999999999938","16.419999999999938"
"8871","11.28999999999995","11.28999999999995","11.28999999999995"
"9177","20.280000000000094","20.280000000000094","20.280000000000094"
"9483","29.570000000000046","29.570000000000046","29.570000000000046"
"9789","3.1799999999999926","3.1799999999999926","3.1799999999999926"
"10095","20.850000000000136","20.850000000000136","20.850000000000136"
"10401","16.28000000000012","16.28000000000012","16.28000000000012"
"10707","26.520000000000007","26.520000000000007","26.520000000000007"
"11013","19.71000000000006","19.71000000000006","19.71000000000006"
"11319","20.64000000000004","20.64000000000004","20.64000000000004"
"11625","25.090000000000124","25.090000000000124","25.090000000000124"
"11931","13.849999999999943","13.849999999999943","13.849999999999943"
"12237","19.15000000000008","19.15000000000008","19.15000000000008"
"12543","20.56000000000005","20.56000000000005","20.56000000000005"
"12849","34.6500000000001","34.6500000000001","34.6500000000001"
"13155","27.28000000000018","27.28000000000018","27.28000000000018"
"13461","20.99000000000016","20.99000000000016","20.99000000000016"
"13767","18.210000000000054","18.210000000000054","18.210000000000054"
"14073","19.940000000000122","19.940000000000122","19.940000000000122"
"14379","21.590000000000032","21.590000000000032","21.590000000000032"
"14685","-2.3000000000000043","-2.3000000000000043","-2.3000000000000043"
"14991","16.880000000000063","16.880000000000063","16.880000000000063"
"15297","27.79000000000009","27.79000000000009","27.79000000000009"
"15603","-3.3500000000000085","-3.3500000000000085","-3.3500000000000085"
"15909","16.930000000000003","16.930000000000003","16.930000000000003"
"16215","24.530000000000005","24.530000000000005","24.530000000000005"
"16521","12.95999999999995","12.95999999999995","12.95999999999995"
"16827","19.580000000000073","19.580000000000073","19.580000000000073"
"17133","23.61000000000012","23.61000000000012","23.61000000000012"
"17439","13.850000000000025","13.850000000000025","13.850000000000025"
"17745","22.760000000000108","22.760000000000108","22.760000000000108"
"18051","28.170000000000048","28.170000000000048","28.170000000000048"
"18357","28.14000000000007","28.14000000000007","28.14000000000007"
"18663","15.619999999999958","15.619999999999958","15.619999999999958"
"18969","18.480000000000043","18.480000000000043","18.480000000000043"
"19275","16.480000000000057","16.480000000000057","16.480000000000057"
"19581","12.209999999999937","12.209999999999937","12.209999999999937"
"19887","13.3","13.3","13.3"
"20193","21.82000000000002","21.82000000000002","21.82000000000002"
"20499","26.230000000000096","26.230000000000096","26.230000000000096"
"20805","19.940000000000065","19.940000000000065","19.940000000000065"
"21111","27.220000000000073","27.220000000000073","27.220000000000073"
"21417","21.70000000000009","21.70000000000009","21.70000000000009"
"21723","12.96999999999997","12.96999999999997","12.96999999999997"
"22029","9.849999999999975","9.849999999999975","9.849999999999975"
"22335","3.1000000000000116","3.1000000000000116","3.1000000000000116"
"22641","18.870000000000037","18.870000000000037","18.870000000000037"
"22947","15.199999999999966","15.199999999999966","15.199999999999966"
"23253","22.760000000000048","22.760000000000048","22.760000000000048"
"23559","14.979999999999952","14.979999999999952","14.979999999999952"
"23865","31.270000000000056","31.270000000000056","31.270000000000056"
"24171","1.44999999999999","1.44999999999999","1.44999999999999"
"24477","31.300000000000068","31.300000000000068","31.300000000000068"
"24783","-1.4499999999999862","-1.4499999999999862","-1.4499999999999862"
"25089","-5.070000000000026","-5.070000000000026","-5.070000000000026"
"25395","29.280000000000044","29.280000000000044","29.280000000000044"
"25701","4.640000000000013","4.640000000000013","4.640000000000013"
"26007","30.130000000000045","30.130000000000045","30.130000000000045"
"26313","21.900000000000038","21.900000000000038","21.900000000000038"
"26619","30.800000000000054","30.800000000000054","30.800000000000054"
"26925","26.750000000000043","26.750000000000043","26.750000000000043"
"27231","28.130000000000017","28.130000000000017","28.130000000000017"
"27537","112.00999999999988","112.00999999999988","112.00999999999988"
"27843","5.35999999999997","5.35999999999997","5.35999999999997"
"28149","19.429999999999996","19.429999999999996","19.429999999999996"
"28455","16.570000000000086","16.570000000000086","16.570000000000086"
"28761","-0.670000000000012","-0.670000000000012","-0.670000000000012"
"29067","-2.500000000000018","-2.500000000000018","-2.500000000000018"
"29373","10.689999999999948","10.689999999999948","10.689999999999948"
"29679","8.239999999999968","8.239999999999968","8.239999999999968"
"29985","-8.990000000000066","-8.990000000000066","-8.990000000000066"
"30291","9.85999999999998","9.85999999999998","9.85999999999998"
"30597","-3.5000000000000053","-3.5000000000000053","-3.5000000000000053"
