"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_053215 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_053215 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden128_target10__20241215_053215 - blue_player1_reward__MAX"
"302","6.630000000000006","6.630000000000006","6.630000000000006"
"608","-10.05000000000002","-10.05000000000002","-10.05000000000002"
"914","13.429999999999959","13.429999999999959","13.429999999999959"
"1220","40.36000000000023","40.36000000000023","40.36000000000023"
"1526","4.88","4.88","4.88"
"1832","15.859999999999935","15.859999999999935","15.859999999999935"
"2138","6.409999999999999","6.409999999999999","6.409999999999999"
"2444","16.800000000000026","16.800000000000026","16.800000000000026"
"2750","-0.45999999999999663","-0.45999999999999663","-0.45999999999999663"
"3056","17.21999999999999","17.21999999999999","17.21999999999999"
"3362","-2.4800000000000106","-2.4800000000000106","-2.4800000000000106"
"3668","14.559999999999953","14.559999999999953","14.559999999999953"
"3974","18.290000000000003","18.290000000000003","18.290000000000003"
"4280","56.14000000000011","56.14000000000011","56.14000000000011"
"4586","12.929999999999978","12.929999999999978","12.929999999999978"
"4892","5.810000000000001","5.810000000000001","5.810000000000001"
"5198","31.410000000000025","31.410000000000025","31.410000000000025"
"5504","9.359999999999987","9.359999999999987","9.359999999999987"
"5810","14.349999999999978","14.349999999999978","14.349999999999978"
"6116","4.889999999999992","4.889999999999992","4.889999999999992"
"6422","-1.5400000000000045","-1.5400000000000045","-1.5400000000000045"
"6728","-10.040000000000001","-10.040000000000001","-10.040000000000001"
"7034","-1.9600000000000124","-1.9600000000000124","-1.9600000000000124"
"7340","-0.029999999999983477","-0.029999999999983477","-0.029999999999983477"
"7646","-0.9700000000000057","-0.9700000000000057","-0.9700000000000057"
"7952","10.979999999999979","10.979999999999979","10.979999999999979"
"8258","-14.020000000000035","-14.020000000000035","-14.020000000000035"
"8564","-2.0099999999999962","-2.0099999999999962","-2.0099999999999962"
"8870","8.14","8.14","8.14"
"9176","-0.9800000000000106","-0.9800000000000106","-0.9800000000000106"
"9482","-0.980000000000003","-0.980000000000003","-0.980000000000003"
"9788","18.499999999999993","18.499999999999993","18.499999999999993"
"10094","-21.689999999999998","-21.689999999999998","-21.689999999999998"
"10400","-17.920000000000016","-17.920000000000016","-17.920000000000016"
"10706","28.37000000000006","28.37000000000006","28.37000000000006"
"11012","-12.709999999999992","-12.709999999999992","-12.709999999999992"
"11318","4.92","4.92","4.92"
"11624","3.0000000000000004","3.0000000000000004","3.0000000000000004"
"11930","1.259999999999997","1.259999999999997","1.259999999999997"
"12236","12.829999999999977","12.829999999999977","12.829999999999977"
"12542","-22.920000000000012","-22.920000000000012","-22.920000000000012"
"12848","-5.530000000000022","-5.530000000000022","-5.530000000000022"
"13154","11.569999999999986","11.569999999999986","11.569999999999986"
"13460","9.229999999999995","9.229999999999995","9.229999999999995"
"13766","-6.1400000000000166","-6.1400000000000166","-6.1400000000000166"
"14072","-8.580000000000053","-8.580000000000053","-8.580000000000053"
"14378","-2.5900000000000243","-2.5900000000000243","-2.5900000000000243"
"14684","-6.760000000000026","-6.760000000000026","-6.760000000000026"
"14990","-13.490000000000016","-13.490000000000016","-13.490000000000016"
"15296","4.4799999999999995","4.4799999999999995","4.4799999999999995"
"15602","0.9099999999999975","0.9099999999999975","0.9099999999999975"
"15908","-9.28000000000003","-9.28000000000003","-9.28000000000003"
"16214","-3.4800000000000013","-3.4800000000000013","-3.4800000000000013"
"16520","-1.270000000000004","-1.270000000000004","-1.270000000000004"
"16826","1.6599999999999933","1.6599999999999933","1.6599999999999933"
"17132","-6.439999999999998","-6.439999999999998","-6.439999999999998"
"17438","-11.130000000000008","-11.130000000000008","-11.130000000000008"
"17744","-5.48000000000004","-5.48000000000004","-5.48000000000004"
"18050","17.310000000000002","17.310000000000002","17.310000000000002"
"18356","-15.94000000000003","-15.94000000000003","-15.94000000000003"
"18662","-2.8199999999999967","-2.8199999999999967","-2.8199999999999967"
"18968","-7.800000000000059","-7.800000000000059","-7.800000000000059"
"19274","-3.4400000000000084","-3.4400000000000084","-3.4400000000000084"
"19580","-22.160000000000007","-22.160000000000007","-22.160000000000007"
"19886","-15.69000000000007","-15.69000000000007","-15.69000000000007"
"20192","-10.63000000000002","-10.63000000000002","-10.63000000000002"
"20498","-6.84000000000001","-6.84000000000001","-6.84000000000001"
"20804","-9.230000000000071","-9.230000000000071","-9.230000000000071"
"21110","29.37000000000004","29.37000000000004","29.37000000000004"
"21416","-6.729999999999985","-6.729999999999985","-6.729999999999985"
"21722","7.550000000000001","7.550000000000001","7.550000000000001"
"22028","-16.18000000000003","-16.18000000000003","-16.18000000000003"
"22334","-22.63000000000006","-22.63000000000006","-22.63000000000006"
"22640","5.080000000000001","5.080000000000001","5.080000000000001"
"22946","-14.67","-14.67","-14.67"
"23252","3.0700000000000065","3.0700000000000065","3.0700000000000065"
"23558","-10.380000000000038","-10.380000000000038","-10.380000000000038"
"23864","-13.240000000000004","-13.240000000000004","-13.240000000000004"
"24170","-8.790000000000033","-8.790000000000033","-8.790000000000033"
"24476","13.469999999999981","13.469999999999981","13.469999999999981"
"24782","-2.7599999999999936","-2.7599999999999936","-2.7599999999999936"
"25088","-3.7800000000000478","-3.7800000000000478","-3.7800000000000478"
"25394","-13.36000000000001","-13.36000000000001","-13.36000000000001"
"25700","-10.340000000000044","-10.340000000000044","-10.340000000000044"
"26006","-20.070000000000007","-20.070000000000007","-20.070000000000007"
"26312","0.3099999999999794","0.3099999999999794","0.3099999999999794"
"26618","9.059999999999972","9.059999999999972","9.059999999999972"
"26924","12.609999999999985","12.609999999999985","12.609999999999985"
"27230","1.9899999999999798","1.9899999999999798","1.9899999999999798"
"27536","2.8599999999999937","2.8599999999999937","2.8599999999999937"
"27842","-3.560000000000019","-3.560000000000019","-3.560000000000019"
"28148","25.949999999999992","25.949999999999992","25.949999999999992"
"28454","-8.450000000000024","-8.450000000000024","-8.450000000000024"
"28760","-3.620000000000056","-3.620000000000056","-3.620000000000056"
"29066","5.990000000000002","5.990000000000002","5.990000000000002"
"29372","5.74999999999999","5.74999999999999","5.74999999999999"
"29678","-14.750000000000016","-14.750000000000016","-14.750000000000016"
"29984","-9.439999999999992","-9.439999999999992","-9.439999999999992"
"30290","-2.5600000000000027","-2.5600000000000027","-2.5600000000000027"
"30596","-10.070000000000043","-10.070000000000043","-10.070000000000043"
