"Step","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden128_target10__20241215_161447 - blue_player1_reward","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden128_target10__20241215_161447 - blue_player1_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.995_lr0.0001_hidden128_target10__20241215_161447 - blue_player1_reward__MAX"
"10063","3.569999999999994","3.569999999999994","3.569999999999994"
"10369","51.760000000000076","51.760000000000076","51.760000000000076"
"10675","-6.010000000000005","-6.010000000000005","-6.010000000000005"
"10981","6.569999999999987","6.569999999999987","6.569999999999987"
"11287","-10.040000000000006","-10.040000000000006","-10.040000000000006"
"11593","0.5600000000000012","0.5600000000000012","0.5600000000000012"
"11899","2.2499999999999982","2.2499999999999982","2.2499999999999982"
"12205","5.430000000000007","5.430000000000007","5.430000000000007"
"12511","2.219999999999994","2.219999999999994","2.219999999999994"
"12817","17.38000000000001","17.38000000000001","17.38000000000001"
"13123","27.250000000000064","27.250000000000064","27.250000000000064"
"13429","-7.069999999999994","-7.069999999999994","-7.069999999999994"
"13735","-6.740000000000026","-6.740000000000026","-6.740000000000026"
"14041","1.6499999999999984","1.6499999999999984","1.6499999999999984"
"14347","-0.5899999999999987","-0.5899999999999987","-0.5899999999999987"
"14653","-10.090000000000012","-10.090000000000012","-10.090000000000012"
"14959","-2.03","-2.03","-2.03"
"15265","-6.489999999999994","-6.489999999999994","-6.489999999999994"
"15571","41.93000000000009","41.93000000000009","41.93000000000009"
"15877","1.8500000000000025","1.8500000000000025","1.8500000000000025"
"16183","7.700000000000007","7.700000000000007","7.700000000000007"
"16489","6.189999999999992","6.189999999999992","6.189999999999992"
"16795","20.3700000000001","20.3700000000001","20.3700000000001"
"17101","-5.309999999999985","-5.309999999999985","-5.309999999999985"
"17407","0.22000000000000097","0.22000000000000097","0.22000000000000097"
"17713","-5.659999999999996","-5.659999999999996","-5.659999999999996"
"18019","-4.14","-4.14","-4.14"
"18325","1.489999999999999","1.489999999999999","1.489999999999999"
"18631","19.79000000000007","19.79000000000007","19.79000000000007"
"18937","-1.3300000000000005","-1.3300000000000005","-1.3300000000000005"
"19243","20.500000000000036","20.500000000000036","20.500000000000036"
"19549","29.180000000000113","29.180000000000113","29.180000000000113"
"19855","6.300000000000005","6.300000000000005","6.300000000000005"
"20161","-3.569999999999997","-3.569999999999997","-3.569999999999997"
"20467","37.77000000000013","37.77000000000013","37.77000000000013"
"20773","25.90000000000007","25.90000000000007","25.90000000000007"
"21079","-15.28000000000003","-15.28000000000003","-15.28000000000003"
"21385","13.610000000000033","13.610000000000033","13.610000000000033"
"21691","5.67","5.67","5.67"
"21997","-3.0200000000000204","-3.0200000000000204","-3.0200000000000204"
"22303","-4.930000000000007","-4.930000000000007","-4.930000000000007"
"22609","12.959999999999997","12.959999999999997","12.959999999999997"
"22915","3.4899999999999967","3.4899999999999967","3.4899999999999967"
"23221","76.83999999999999","76.83999999999999","76.83999999999999"
"23527","12.309999999999992","12.309999999999992","12.309999999999992"
"23833","19.590000000000025","19.590000000000025","19.590000000000025"
"24139","3.7699999999999916","3.7699999999999916","3.7699999999999916"
"24445","2.36","2.36","2.36"
"24751","23.88000000000008","23.88000000000008","23.88000000000008"
"25057","28.800000000000058","28.800000000000058","28.800000000000058"
"25363","-22.150000000000002","-22.150000000000002","-22.150000000000002"
"25669","36.93000000000004","36.93000000000004","36.93000000000004"
"25975","-14.040000000000024","-14.040000000000024","-14.040000000000024"
"26281","10.230000000000013","10.230000000000013","10.230000000000013"
"26587","2.4099999999999873","2.4099999999999873","2.4099999999999873"
"26893","-4.319999999999991","-4.319999999999991","-4.319999999999991"
"27199","0.16000000000000142","0.16000000000000142","0.16000000000000142"
"27505","30.860000000000067","30.860000000000067","30.860000000000067"
"27811","6.550000000000014","6.550000000000014","6.550000000000014"
"28117","-2.909999999999987","-2.909999999999987","-2.909999999999987"
"28423","41.02000000000006","41.02000000000006","41.02000000000006"
"28729","10.869999999999992","10.869999999999992","10.869999999999992"
"29035","10.379999999999955","10.379999999999955","10.379999999999955"
"29341","6.980000000000007","6.980000000000007","6.980000000000007"
"29647","6.72","6.72","6.72"
"29953","11.739999999999963","11.739999999999963","11.739999999999963"
"30259","63.98000000000022","63.98000000000022","63.98000000000022"
"30565","13.09999999999996","13.09999999999996","13.09999999999996"
"30871","3.820000000000001","3.820000000000001","3.820000000000001"
"31177","-1.4600000000000026","-1.4600000000000026","-1.4600000000000026"
"31483","-4.620000000000002","-4.620000000000002","-4.620000000000002"
"31789","-1.0699999999999996","-1.0699999999999996","-1.0699999999999996"
"32095","-5.399999999999987","-5.399999999999987","-5.399999999999987"
"32401","-23.869999999999965","-23.869999999999965","-23.869999999999965"
"32707","1.8400000000000023","1.8400000000000023","1.8400000000000023"
"33013","3.619999999999985","3.619999999999985","3.619999999999985"
"33319","-19.790000000000024","-19.790000000000024","-19.790000000000024"
"33625","-21.480000000000025","-21.480000000000025","-21.480000000000025"
"33931","-17.56999999999995","-17.56999999999995","-17.56999999999995"
"34237","20.900000000000023","20.900000000000023","20.900000000000023"
"34543","-19.050000000000068","-19.050000000000068","-19.050000000000068"
"34849","-13.530000000000033","-13.530000000000033","-13.530000000000033"
"35155","10.299999999999995","10.299999999999995","10.299999999999995"
"35461","-1.3199999999999996","-1.3199999999999996","-1.3199999999999996"
"35767","27.770000000000028","27.770000000000028","27.770000000000028"
"36073","59.65000000000038","59.65000000000038","59.65000000000038"
"36379","-19.56000000000006","-19.56000000000006","-19.56000000000006"
"36685","21.439999999999987","21.439999999999987","21.439999999999987"
"36991","31.320000000000082","31.320000000000082","31.320000000000082"
"37297","35.26000000000021","35.26000000000021","35.26000000000021"
"37603","41.58000000000004","41.58000000000004","41.58000000000004"
"37909","12.549999999999978","12.549999999999978","12.549999999999978"
"38215","6.0600000000000085","6.0600000000000085","6.0600000000000085"
"38521","11.269999999999984","11.269999999999984","11.269999999999984"
"38827","5.350000000000008","5.350000000000008","5.350000000000008"
"39133","1.8700000000000008","1.8700000000000008","1.8700000000000008"
"39439","-0.199999999999999","-0.199999999999999","-0.199999999999999"
"39745","-4.999999999999998","-4.999999999999998","-4.999999999999998"
"40051","-2.6600000000000015","-2.6600000000000015","-2.6600000000000015"
"40357","3.6599999999999993","3.6599999999999993","3.6599999999999993"
"40663","-3.010000000000011","-3.010000000000011","-3.010000000000011"
"40969","-12.220000000000073","-12.220000000000073","-12.220000000000073"
"41275","-21.540000000000045","-21.540000000000045","-21.540000000000045"
"41581","-18.869999999999997","-18.869999999999997","-18.869999999999997"
"41887","11.929999999999948","11.929999999999948","11.929999999999948"
"42193","15.870000000000013","15.870000000000013","15.870000000000013"
"42499","49.0400000000002","49.0400000000002","49.0400000000002"
"42805","53.150000000000105","53.150000000000105","53.150000000000105"
"43111","12.139999999999956","12.139999999999956","12.139999999999956"
"43417","10.140000000000004","10.140000000000004","10.140000000000004"
"43723","17.69","17.69","17.69"
"44029","17.560000000000056","17.560000000000056","17.560000000000056"
"44335","-26.36999999999996","-26.36999999999996","-26.36999999999996"
"44641","2.399999999999992","2.399999999999992","2.399999999999992"
"44947","6.099999999999993","6.099999999999993","6.099999999999993"
"45253","-19.749999999999968","-19.749999999999968","-19.749999999999968"
"45559","12.00999999999997","12.00999999999997","12.00999999999997"
"45865","46.29000000000037","46.29000000000037","46.29000000000037"
"46171","-3.7000000000000033","-3.7000000000000033","-3.7000000000000033"
"46477","-3.7000000000000104","-3.7000000000000104","-3.7000000000000104"
"46783","-2.0700000000000207","-2.0700000000000207","-2.0700000000000207"
"47089","-5.450000000000006","-5.450000000000006","-5.450000000000006"
"47395","-8.040000000000004","-8.040000000000004","-8.040000000000004"
"47701","-2.2200000000000037","-2.2200000000000037","-2.2200000000000037"
"48007","-18.599999999999994","-18.599999999999994","-18.599999999999994"
"48313","-21.569999999999993","-21.569999999999993","-21.569999999999993"
"48619","-13.219999999999994","-13.219999999999994","-13.219999999999994"
"48925","8.759999999999932","8.759999999999932","8.759999999999932"
"49231","-8.110000000000001","-8.110000000000001","-8.110000000000001"
"49537","37.840000000000046","37.840000000000046","37.840000000000046"
"49843","-12.400000000000047","-12.400000000000047","-12.400000000000047"
"50149","-0.29999999999999893","-0.29999999999999893","-0.29999999999999893"
"50455","13.270000000000003","13.270000000000003","13.270000000000003"
"50761","4.6399999999999535","4.6399999999999535","4.6399999999999535"
"51067","27.610000000000067","27.610000000000067","27.610000000000067"
"51373","8.600000000000039","8.600000000000039","8.600000000000039"
"51679","-16.250000000000032","-16.250000000000032","-16.250000000000032"
"51985","53.380000000000024","53.380000000000024","53.380000000000024"
"52291","23.84000000000006","23.84000000000006","23.84000000000006"
"52597","-1.1800000000000446","-1.1800000000000446","-1.1800000000000446"
"52903","24.790000000000003","24.790000000000003","24.790000000000003"
"53209","20.209999999999994","20.209999999999994","20.209999999999994"
"53515","43.49000000000034","43.49000000000034","43.49000000000034"
"53821","6.279999999999969","6.279999999999969","6.279999999999969"
"54127","-3.8999999999999955","-3.8999999999999955","-3.8999999999999955"
"54433","-11.500000000000014","-11.500000000000014","-11.500000000000014"
"54739","-14.450000000000019","-14.450000000000019","-14.450000000000019"
"55045","-23.82000000000001","-23.82000000000001","-23.82000000000001"
"55351","-6.000000000000026","-6.000000000000026","-6.000000000000026"
"55657","-9.920000000000051","-9.920000000000051","-9.920000000000051"
"55963","-25.44","-25.44","-25.44"
"56269","11.999999999999998","11.999999999999998","11.999999999999998"
"56575","-28.60000000000002","-28.60000000000002","-28.60000000000002"
"56881","-5.609999999999989","-5.609999999999989","-5.609999999999989"
"57187","4.0499999999999865","4.0499999999999865","4.0499999999999865"
"57493","18.550000000000054","18.550000000000054","18.550000000000054"
"57799","-12.18000000000006","-12.18000000000006","-12.18000000000006"
"58105","-6.119999999999997","-6.119999999999997","-6.119999999999997"
"58411","-3.8700000000000325","-3.8700000000000325","-3.8700000000000325"
"58717","-13.040000000000047","-13.040000000000047","-13.040000000000047"
"59023","-9.510000000000032","-9.510000000000032","-9.510000000000032"
"59329","6.579999999999994","6.579999999999994","6.579999999999994"
"59635","-5.4","-5.4","-5.4"
"59941","18.220000000000013","18.220000000000013","18.220000000000013"
"60247","2.1700000000000035","2.1700000000000035","2.1700000000000035"
"60553","0.5100000000000033","0.5100000000000033","0.5100000000000033"
"60859","7.489999999999982","7.489999999999982","7.489999999999982"
"61165","9.739999999999997","9.739999999999997","9.739999999999997"
