"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_000737 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_000737 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_000737 - blue_player1_reward__MAX"
"302","56.01000000000014","56.01000000000014","56.01000000000014"
"608","27.86000000000003","27.86000000000003","27.86000000000003"
"914","22.68999999999995","22.68999999999995","22.68999999999995"
"1220","36.46000000000009","36.46000000000009","36.46000000000009"
"1526","88.97999999999988","88.97999999999988","88.97999999999988"
"1832","50.38000000000018","50.38000000000018","50.38000000000018"
"2138","57.72000000000033","57.72000000000033","57.72000000000033"
"2444","70.90000000000002","70.90000000000002","70.90000000000002"
"2750","50.2100000000002","50.2100000000002","50.2100000000002"
"3056","15.199999999999894","15.199999999999894","15.199999999999894"
"3362","15.57999999999996","15.57999999999996","15.57999999999996"
"3668","77.74999999999996","77.74999999999996","77.74999999999996"
"3974","46.83000000000025","46.83000000000025","46.83000000000025"
"4280","30.700000000000006","30.700000000000006","30.700000000000006"
"4586","29.310000000000056","29.310000000000056","29.310000000000056"
"4892","94.16000000000005","94.16000000000005","94.16000000000005"
"5198","96.68999999999994","96.68999999999994","96.68999999999994"
"5504","22.91999999999997","22.91999999999997","22.91999999999997"
"5810","55.69000000000008","55.69000000000008","55.69000000000008"
"6116","95.79999999999993","95.79999999999993","95.79999999999993"
"6422","23.74000000000004","23.74000000000004","23.74000000000004"
"6728","108.66000000000008","108.66000000000008","108.66000000000008"
"7034","102.34000000000023","102.34000000000023","102.34000000000023"
"7340","29.039999999999996","29.039999999999996","29.039999999999996"
"7646","80.19000000000007","80.19000000000007","80.19000000000007"
"7952","25.679999999999954","25.679999999999954","25.679999999999954"
"8258","63.64000000000042","63.64000000000042","63.64000000000042"
"8564","110.97999999999988","110.97999999999988","110.97999999999988"
"8870","83.87999999999984","83.87999999999984","83.87999999999984"
"9176","65.81000000000004","65.81000000000004","65.81000000000004"
"9482","17.670000000000137","17.670000000000137","17.670000000000137"
"9788","19.670000000000112","19.670000000000112","19.670000000000112"
"10094","36.40000000000028","36.40000000000028","36.40000000000028"
"10400","28.200000000000035","28.200000000000035","28.200000000000035"
"10706","7.830000000000011","7.830000000000011","7.830000000000011"
"11012","19.780000000000054","19.780000000000054","19.780000000000054"
"11318","22.510000000000105","22.510000000000105","22.510000000000105"
"11624","19.090000000000032","19.090000000000032","19.090000000000032"
"11930","41.3400000000001","41.3400000000001","41.3400000000001"
"12236","5.779999999999985","5.779999999999985","5.779999999999985"
"12542","19.330000000000027","19.330000000000027","19.330000000000027"
"12848","8.319999999999984","8.319999999999984","8.319999999999984"
"13154","30.610000000000078","30.610000000000078","30.610000000000078"
"13460","30.31000000000012","30.31000000000012","30.31000000000012"
"13766","19.880000000000017","19.880000000000017","19.880000000000017"
"14072","33.47000000000006","33.47000000000006","33.47000000000006"
"14378","5.019999999999987","5.019999999999987","5.019999999999987"
"14684","22.590000000000018","22.590000000000018","22.590000000000018"
"14990","16.27999999999995","16.27999999999995","16.27999999999995"
"15296","57.35000000000012","57.35000000000012","57.35000000000012"
"15602","25.110000000000078","25.110000000000078","25.110000000000078"
"15908","18.39999999999996","18.39999999999996","18.39999999999996"
"16214","31.250000000000085","31.250000000000085","31.250000000000085"
"16520","29.749999999999968","29.749999999999968","29.749999999999968"
"16826","57.20000000000011","57.20000000000011","57.20000000000011"
"17132","105.89","105.89","105.89"
"17438","7.00999999999998","7.00999999999998","7.00999999999998"
"17744","17.719999999999985","17.719999999999985","17.719999999999985"
"18050","13.849999999999936","13.849999999999936","13.849999999999936"
"18356","52.250000000000085","52.250000000000085","52.250000000000085"
"18662","98.52999999999984","98.52999999999984","98.52999999999984"
"18968","42.910000000000224","42.910000000000224","42.910000000000224"
"19274","22.260000000000087","22.260000000000087","22.260000000000087"
"19580","121.77999999999982","121.77999999999982","121.77999999999982"
"19886","31.69000000000009","31.69000000000009","31.69000000000009"
"20192","115.59999999999997","115.59999999999997","115.59999999999997"
"20498","102.27000000000008","102.27000000000008","102.27000000000008"
"20804","43.66000000000015","43.66000000000015","43.66000000000015"
"21110","17.079999999999906","17.079999999999906","17.079999999999906"
"21416","31.98000000000004","31.98000000000004","31.98000000000004"
"21722","4.890000000000002","4.890000000000002","4.890000000000002"
"22028","-18.009999999999987","-18.009999999999987","-18.009999999999987"
"22334","4.7","4.7","4.7"
"22640","3.319999999999989","3.319999999999989","3.319999999999989"
"22946","-1.3500000000000147","-1.3500000000000147","-1.3500000000000147"
"23252","4.41","4.41","4.41"
"23558","64.87000000000016","64.87000000000016","64.87000000000016"
"23864","29.240000000000048","29.240000000000048","29.240000000000048"
"24170","66.4200000000001","66.4200000000001","66.4200000000001"
"24476","1.8500000000000025","1.8500000000000025","1.8500000000000025"
"24782","12.929999999999962","12.929999999999962","12.929999999999962"
"25088","86.53999999999986","86.53999999999986","86.53999999999986"
"25394","15.659999999999917","15.659999999999917","15.659999999999917"
"25700","64.10000000000012","64.10000000000012","64.10000000000012"
"26006","32.850000000000044","32.850000000000044","32.850000000000044"
"26312","28.489999999999984","28.489999999999984","28.489999999999984"
"26618","26.11000000000014","26.11000000000014","26.11000000000014"
"26924","40.99000000000015","40.99000000000015","40.99000000000015"
"27230","29.750000000000018","29.750000000000018","29.750000000000018"
"27536","36.14000000000011","36.14000000000011","36.14000000000011"
"27842","65.81999999999998","65.81999999999998","65.81999999999998"
"28148","41.5700000000001","41.5700000000001","41.5700000000001"
"28454","22.71000000000013","22.71000000000013","22.71000000000013"
"28760","66.48000000000012","66.48000000000012","66.48000000000012"
"29066","114.40000000000003","114.40000000000003","114.40000000000003"
"29372","96.84000000000002","96.84000000000002","96.84000000000002"
"29678","101.96999999999996","101.96999999999996","101.96999999999996"
"29984","45.690000000000076","45.690000000000076","45.690000000000076"
"30290","25.640000000000047","25.640000000000047","25.640000000000047"
"30596","82.4","82.4","82.4"
