"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player1_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player1_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player1_reward__MAX"
"24084","46.42000000000048","46.42000000000048","46.42000000000048"
"24391","19.649999999999935","19.649999999999935","19.649999999999935"
"24698","65.25000000000033","65.25000000000033","65.25000000000033"
"25005","50.35000000000056","50.35000000000056","50.35000000000056"
"25312","67.31000000000026","67.31000000000026","67.31000000000026"
"25619","55.930000000000426","55.930000000000426","55.930000000000426"
"25721","37.330000000000084","37.330000000000084","37.330000000000084"
"25816","38.01000000000002","38.01000000000002","38.01000000000002"
"26123","60.06000000000061","60.06000000000061","60.06000000000061"
"26430","45.17000000000063","45.17000000000063","45.17000000000063"
"26737","21.84000000000018","21.84000000000018","21.84000000000018"
