"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.0001_hidden64_target20__20241215_010833 - blue_player2_reward__MAX"
"304","6.790000000000006","6.790000000000006","6.790000000000006"
"611","9.109999999999959","9.109999999999959","9.109999999999959"
"918","30.270000000000042","30.270000000000042","30.270000000000042"
"1225","22.94000000000005","22.94000000000005","22.94000000000005"
"1532","37.48000000000035","37.48000000000035","37.48000000000035"
"1839","20.710000000000054","20.710000000000054","20.710000000000054"
"2146","15.039999999999983","15.039999999999983","15.039999999999983"
"2453","25.770000000000053","25.770000000000053","25.770000000000053"
"2760","-15.140000000000024","-15.140000000000024","-15.140000000000024"
"3067","-8.769999999999998","-8.769999999999998","-8.769999999999998"
"3374","-14.540000000000036","-14.540000000000036","-14.540000000000036"
"3681","7.450000000000011","7.450000000000011","7.450000000000011"
"3988","20.32000000000001","20.32000000000001","20.32000000000001"
"4295","8.569999999999984","8.569999999999984","8.569999999999984"
"4602","1.809999999999996","1.809999999999996","1.809999999999996"
"4707","-10.06","-10.06","-10.06"
"5014","23.570000000000086","23.570000000000086","23.570000000000086"
"5321","20.640000000000004","20.640000000000004","20.640000000000004"
"5628","5.449999999999998","5.449999999999998","5.449999999999998"
"5935","19.240000000000016","19.240000000000016","19.240000000000016"
"6242","28.20000000000017","28.20000000000017","28.20000000000017"
"6549","-1.930000000000006","-1.930000000000006","-1.930000000000006"
"6856","17.67000000000009","17.67000000000009","17.67000000000009"
"6956","-7.58","-7.58","-7.58"
"7058","5.799999999999983","5.799999999999983","5.799999999999983"
"7365","4.900000000000021","4.900000000000021","4.900000000000021"
"7469","-5.960000000000001","-5.960000000000001","-5.960000000000001"
"7776","17.270000000000127","17.270000000000127","17.270000000000127"
"8051","27.19000000000004","27.19000000000004","27.19000000000004"
"8358","10.309999999999956","10.309999999999956","10.309999999999956"
"8665","0.6799999999999908","0.6799999999999908","0.6799999999999908"
"8764","-8.05","-8.05","-8.05"
"9071","-1.6899999999999915","-1.6899999999999915","-1.6899999999999915"
"9177","-16.45000000000001","-16.45000000000001","-16.45000000000001"
"9484","-7.490000000000033","-7.490000000000033","-7.490000000000033"
"9791","15.189999999999989","15.189999999999989","15.189999999999989"
"9889","-7.449999999999999","-7.449999999999999","-7.449999999999999"
"10028","-8.930000000000001","-8.930000000000001","-8.930000000000001"
"10335","-6.029999999999988","-6.029999999999988","-6.029999999999988"
"10642","-16.430000000000074","-16.430000000000074","-16.430000000000074"
"10744","2.480000000000004","2.480000000000004","2.480000000000004"
"10849","-9.950000000000003","-9.950000000000003","-9.950000000000003"
"11156","-0.2200000000000112","-0.2200000000000112","-0.2200000000000112"
"11463","9.509999999999993","9.509999999999993","9.509999999999993"
"11566","31.74000000000001","31.74000000000001","31.74000000000001"
"11873","-0.6899999999999986","-0.6899999999999986","-0.6899999999999986"
"11971","-9.969999999999999","-9.969999999999999","-9.969999999999999"
"12278","3.9900000000000078","3.9900000000000078","3.9900000000000078"
"12377","2.380000000000007","2.380000000000007","2.380000000000007"
"12684","-9.860000000000017","-9.860000000000017","-9.860000000000017"
"12788","-7.480000000000001","-7.480000000000001","-7.480000000000001"
"13095","3.3399999999999777","3.3399999999999777","3.3399999999999777"
"13402","-13.21000000000003","-13.21000000000003","-13.21000000000003"
"13709","-2.7500000000000133","-2.7500000000000133","-2.7500000000000133"
"14016","-6.640000000000006","-6.640000000000006","-6.640000000000006"
"14323","-1.5400000000000065","-1.5400000000000065","-1.5400000000000065"
"14630","11.509999999999977","11.509999999999977","11.509999999999977"
"14730","-0.8800000000000052","-0.8800000000000052","-0.8800000000000052"
"15037","15.989999999999988","15.989999999999988","15.989999999999988"
"15344","0.9100000000000068","0.9100000000000068","0.9100000000000068"
"15651","3.9900000000000158","3.9900000000000158","3.9900000000000158"
"15958","9.579999999999979","9.579999999999979","9.579999999999979"
"16265","8.550000000000004","8.550000000000004","8.550000000000004"
"16572","-7.829999999999986","-7.829999999999986","-7.829999999999986"
"16879","-9.95000000000001","-9.95000000000001","-9.95000000000001"
"17186","-1.680000000000005","-1.680000000000005","-1.680000000000005"
"17493","2.179999999999996","2.179999999999996","2.179999999999996"
"17800","-2.089999999999991","-2.089999999999991","-2.089999999999991"
"18057","9.240000000000007","9.240000000000007","9.240000000000007"
"18364","-17.14000000000003","-17.14000000000003","-17.14000000000003"
"18671","-19.19000000000003","-19.19000000000003","-19.19000000000003"
"18765","-11.510000000000005","-11.510000000000005","-11.510000000000005"
"19072","-13.590000000000021","-13.590000000000021","-13.590000000000021"
"19379","-10.289999999999994","-10.289999999999994","-10.289999999999994"
"19686","-7.6400000000000015","-7.6400000000000015","-7.6400000000000015"
"19787","-2.26","-2.26","-2.26"
"20094","-1.720000000000017","-1.720000000000017","-1.720000000000017"
"20401","-5.100000000000001","-5.100000000000001","-5.100000000000001"
"20708","6.140000000000012","6.140000000000012","6.140000000000012"
"21015","5.829999999999999","5.829999999999999","5.829999999999999"
"21322","-9.75000000000003","-9.75000000000003","-9.75000000000003"
"21629","-6.259999999999989","-6.259999999999989","-6.259999999999989"
"21936","0.5499999999999905","0.5499999999999905","0.5499999999999905"
"22243","-6.400000000000015","-6.400000000000015","-6.400000000000015"
"22550","-15.24000000000002","-15.24000000000002","-15.24000000000002"
"22857","-16.41","-16.41","-16.41"
"23164","-31.43","-31.43","-31.43"
"23471","-34.28000000000008","-34.28000000000008","-34.28000000000008"
"23778","-31.77999999999999","-31.77999999999999","-31.77999999999999"
"24085","-8.62000000000001","-8.62000000000001","-8.62000000000001"
"24392","-0.31000000000000916","-0.31000000000000916","-0.31000000000000916"
"24699","-3.740000000000037","-3.740000000000037","-3.740000000000037"
"25006","-16.30000000000005","-16.30000000000005","-16.30000000000005"
"25313","-9.290000000000033","-9.290000000000033","-9.290000000000033"
"25620","-17.16000000000005","-17.16000000000005","-17.16000000000005"
"25722","-4.5500000000000025","-4.5500000000000025","-4.5500000000000025"
"25817","0.04999999999999449","0.04999999999999449","0.04999999999999449"
"26124","-14.870000000000006","-14.870000000000006","-14.870000000000006"
"26431","-7.370000000000011","-7.370000000000011","-7.370000000000011"
"26738","-15.09000000000005","-15.09000000000005","-15.09000000000005"
