"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player1_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player1_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player1_reward__MAX"
"303","74.93000000000008","74.93000000000008","74.93000000000008"
"610","72.71000000000016","72.71000000000016","72.71000000000016"
"917","63.00000000000014","63.00000000000014","63.00000000000014"
"1224","45.41000000000019","45.41000000000019","45.41000000000019"
"1531","58.77000000000014","58.77000000000014","58.77000000000014"
"1628","3.3499999999999774","3.3499999999999774","3.3499999999999774"
"1935","55.95000000000023","55.95000000000023","55.95000000000023"
"2242","42.83000000000018","42.83000000000018","42.83000000000018"
"2549","29.270000000000156","29.270000000000156","29.270000000000156"
"2856","75.22999999999982","75.22999999999982","75.22999999999982"
"3163","68.74000000000015","68.74000000000015","68.74000000000015"
"3470","1.3400000000000019","1.3400000000000019","1.3400000000000019"
"3777","81.54999999999997","81.54999999999997","81.54999999999997"
"4084","86.36999999999999","86.36999999999999","86.36999999999999"
"4381","136.58000000000004","136.58000000000004","136.58000000000004"
"4688","21.53000000000003","21.53000000000003","21.53000000000003"
"4898","-0.09000000000001673","-0.09000000000001673","-0.09000000000001673"
"4995","-1.3099999999999992","-1.3099999999999992","-1.3099999999999992"
"5302","49.490000000000016","49.490000000000016","49.490000000000016"
"5609","77.94000000000008","77.94000000000008","77.94000000000008"
"5916","67.71000000000024","67.71000000000024","67.71000000000024"
"6008","7.0899999999999945","7.0899999999999945","7.0899999999999945"
"6315","9.109999999999951","9.109999999999951","9.109999999999951"
"6413","-4.42","-4.42","-4.42"
"6518","8.179999999999975","8.179999999999975","8.179999999999975"
"6825","0.14000000000000992","0.14000000000000992","0.14000000000000992"
"6941","4.849999999999983","4.849999999999983","4.849999999999983"
"7248","37.54000000000021","37.54000000000021","37.54000000000021"
"7555","24.090000000000014","24.090000000000014","24.090000000000014"
"7862","24.930000000000057","24.930000000000057","24.930000000000057"
"8169","95.83000000000008","95.83000000000008","95.83000000000008"
"8271","3.1499999999999986","3.1499999999999986","3.1499999999999986"
"8400","7.439999999999971","7.439999999999971","7.439999999999971"
"8707","148.18000000000012","148.18000000000012","148.18000000000012"
"9014","78.09000000000009","78.09000000000009","78.09000000000009"
"9321","14.719999999999906","14.719999999999906","14.719999999999906"
"9628","51.33000000000023","51.33000000000023","51.33000000000023"
"9935","107.18999999999976","107.18999999999976","107.18999999999976"
"10242","100.68999999999981","100.68999999999981","100.68999999999981"
"10549","20.75000000000004","20.75000000000004","20.75000000000004"
"10856","77.10000000000014","77.10000000000014","77.10000000000014"
"11163","100.37000000000012","100.37000000000012","100.37000000000012"
"11269","8.639999999999981","8.639999999999981","8.639999999999981"
"11552","107.77999999999996","107.77999999999996","107.77999999999996"
"11859","14.299999999999974","14.299999999999974","14.299999999999974"
"12166","4.8899999999999935","4.8899999999999935","4.8899999999999935"
"12473","34.56000000000005","34.56000000000005","34.56000000000005"
"12652","60.850000000000044","60.850000000000044","60.850000000000044"
"12959","40.67000000000018","40.67000000000018","40.67000000000018"
"13266","67.96000000000019","67.96000000000019","67.96000000000019"
"13573","138.1300000000003","138.1300000000003","138.1300000000003"
"13880","31.860000000000074","31.860000000000074","31.860000000000074"
"14187","29.860000000000056","29.860000000000056","29.860000000000056"
"14494","6.479999999999993","6.479999999999993","6.479999999999993"
"14801","81.6199999999999","81.6199999999999","81.6199999999999"
"15108","76.98000000000013","76.98000000000013","76.98000000000013"
"15415","26.060000000000088","26.060000000000088","26.060000000000088"
"15594","121.44999999999997","121.44999999999997","121.44999999999997"
"15901","87.74999999999991","87.74999999999991","87.74999999999991"
"16208","66.15000000000012","66.15000000000012","66.15000000000012"
"16300","-4.17","-4.17","-4.17"
"16393","7.829999999999986","7.829999999999986","7.829999999999986"
"16700","88.63000000000007","88.63000000000007","88.63000000000007"
"17007","33.00000000000009","33.00000000000009","33.00000000000009"
"17314","47.190000000000325","47.190000000000325","47.190000000000325"
"17621","44.77000000000003","44.77000000000003","44.77000000000003"
"17928","101.00999999999995","101.00999999999995","101.00999999999995"
"18235","34.28000000000014","34.28000000000014","34.28000000000014"
"18358","31.070000000000036","31.070000000000036","31.070000000000036"
"18531","43.3400000000001","43.3400000000001","43.3400000000001"
"18838","35.9600000000001","35.9600000000001","35.9600000000001"
"19145","62.95000000000041","62.95000000000041","62.95000000000041"
"19452","84.26999999999995","84.26999999999995","84.26999999999995"
"19550","60.93000000000003","60.93000000000003","60.93000000000003"
"19857","34.910000000000196","34.910000000000196","34.910000000000196"
"20080","5.529999999999996","5.529999999999996","5.529999999999996"
"20387","85.32999999999974","85.32999999999974","85.32999999999974"
"20694","11.359999999999928","11.359999999999928","11.359999999999928"
"21001","60.51000000000023","60.51000000000023","60.51000000000023"
"21089","45.74000000000006","45.74000000000006","45.74000000000006"
"21396","98.2600000000001","98.2600000000001","98.2600000000001"
"21614","70.76000000000005","70.76000000000005","70.76000000000005"
"21921","52.11000000000009","52.11000000000009","52.11000000000009"
"22214","97.16000000000004","97.16000000000004","97.16000000000004"
"22318","36.55000000000003","36.55000000000003","36.55000000000003"
"22625","38.22000000000008","38.22000000000008","38.22000000000008"
"22932","64.18000000000015","64.18000000000015","64.18000000000015"
"23239","63.34000000000029","63.34000000000029","63.34000000000029"
"23546","28.889999999999986","28.889999999999986","28.889999999999986"
"23853","18.820000000000082","18.820000000000082","18.820000000000082"
"23955","8.129999999999999","8.129999999999999","8.129999999999999"
"24262","113.63999999999976","113.63999999999976","113.63999999999976"
"24569","5.070000000000017","5.070000000000017","5.070000000000017"
"24876","14.799999999999962","14.799999999999962","14.799999999999962"
"25183","30.74999999999993","30.74999999999993","30.74999999999993"
"25490","35.36000000000017","35.36000000000017","35.36000000000017"
"25797","14.259999999999993","14.259999999999993","14.259999999999993"
"26095","65.18000000000013","65.18000000000013","65.18000000000013"
"26402","26.350000000000048","26.350000000000048","26.350000000000048"
"26709","26.00000000000011","26.00000000000011","26.00000000000011"
