"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target20__20241215_144947 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target20__20241215_144947 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden128_target20__20241215_144947 - blue_player2_reward__MAX"
"303","73.4600000000001","73.4600000000001","73.4600000000001"
"609","26.45000000000011","26.45000000000011","26.45000000000011"
"915","11.429999999999968","11.429999999999968","11.429999999999968"
"1221","35.140000000000065","35.140000000000065","35.140000000000065"
"1527","25.430000000000064","25.430000000000064","25.430000000000064"
"1833","84.52000000000012","84.52000000000012","84.52000000000012"
"2139","41.26000000000006","41.26000000000006","41.26000000000006"
"2445","85.97000000000007","85.97000000000007","85.97000000000007"
"2751","-4.979999999999977","-4.979999999999977","-4.979999999999977"
"3057","27.690000000000026","27.690000000000026","27.690000000000026"
"3363","19.44000000000001","19.44000000000001","19.44000000000001"
"3669","45.94000000000001","45.94000000000001","45.94000000000001"
"3975","20.000000000000007","20.000000000000007","20.000000000000007"
"4281","63.19000000000022","63.19000000000022","63.19000000000022"
"4587","79.16999999999994","79.16999999999994","79.16999999999994"
"4893","70.77000000000022","70.77000000000022","70.77000000000022"
"5199","49.83000000000015","49.83000000000015","49.83000000000015"
"5505","21.330000000000148","21.330000000000148","21.330000000000148"
"5811","61.87000000000023","61.87000000000023","61.87000000000023"
"6117","10.179999999999982","10.179999999999982","10.179999999999982"
"6423","81.23000000000009","81.23000000000009","81.23000000000009"
"6729","95.29999999999986","95.29999999999986","95.29999999999986"
"7035","74.15000000000016","74.15000000000016","74.15000000000016"
"7341","90.08999999999985","90.08999999999985","90.08999999999985"
"7647","68.69000000000001","68.69000000000001","68.69000000000001"
"7953","118.69","118.69","118.69"
"8259","71.91000000000015","71.91000000000015","71.91000000000015"
"8565","41.31000000000018","41.31000000000018","41.31000000000018"
"8871","36.320000000000036","36.320000000000036","36.320000000000036"
"9177","54.53000000000025","54.53000000000025","54.53000000000025"
"9483","9.399999999999968","9.399999999999968","9.399999999999968"
"9789","77.88000000000024","77.88000000000024","77.88000000000024"
"10095","24.78000000000013","24.78000000000013","24.78000000000013"
"10401","47.44000000000005","47.44000000000005","47.44000000000005"
"10707","17.590000000000014","17.590000000000014","17.590000000000014"
"11013","19.35000000000002","19.35000000000002","19.35000000000002"
"11319","25.71000000000008","25.71000000000008","25.71000000000008"
"11625","73.64000000000003","73.64000000000003","73.64000000000003"
"11931","68.99000000000015","68.99000000000015","68.99000000000015"
"12237","4.110000000000005","4.110000000000005","4.110000000000005"
"12543","61.55000000000029","61.55000000000029","61.55000000000029"
"12849","88.38","88.38","88.38"
"13155","39.840000000000096","39.840000000000096","39.840000000000096"
"13461","40.52000000000015","40.52000000000015","40.52000000000015"
"13767","61.84000000000016","61.84000000000016","61.84000000000016"
"14073","52.530000000000186","52.530000000000186","52.530000000000186"
"14379","11.51999999999998","11.51999999999998","11.51999999999998"
"14685","51.740000000000286","51.740000000000286","51.740000000000286"
"14991","14.599999999999989","14.599999999999989","14.599999999999989"
"15297","54.28000000000014","54.28000000000014","54.28000000000014"
"15603","75.03999999999995","75.03999999999995","75.03999999999995"
"15909","80.44000000000021","80.44000000000021","80.44000000000021"
"16215","14.569999999999983","14.569999999999983","14.569999999999983"
"16521","56.65000000000004","56.65000000000004","56.65000000000004"
"16827","70.15000000000005","70.15000000000005","70.15000000000005"
"17133","41.31000000000007","41.31000000000007","41.31000000000007"
"17439","37.240000000000066","37.240000000000066","37.240000000000066"
"17745","56.28000000000035","56.28000000000035","56.28000000000035"
"18051","108.33","108.33","108.33"
"18357","106.46000000000012","106.46000000000012","106.46000000000012"
"18663","56.240000000000066","56.240000000000066","56.240000000000066"
"18969","106.45000000000012","106.45000000000012","106.45000000000012"
"19275","81.6800000000001","81.6800000000001","81.6800000000001"
"19581","128.57000000000014","128.57000000000014","128.57000000000014"
