"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target20__20241215_152016 - blue_player2_reward__MAX"
"304","141.79000000000013","141.79000000000013","141.79000000000013"
"611","84.11000000000021","84.11000000000021","84.11000000000021"
"918","112.68000000000004","112.68000000000004","112.68000000000004"
"1225","84.78999999999996","84.78999999999996","84.78999999999996"
"1532","18.910000000000075","18.910000000000075","18.910000000000075"
"1629","18.060000000000016","18.060000000000016","18.060000000000016"
"1936","73.24000000000026","73.24000000000026","73.24000000000026"
"2243","149.61000000000024","149.61000000000024","149.61000000000024"
"2550","48.11000000000022","48.11000000000022","48.11000000000022"
"2857","111.50999999999992","111.50999999999992","111.50999999999992"
"3164","108.4899999999999","108.4899999999999","108.4899999999999"
"3471","-3.4800000000000337","-3.4800000000000337","-3.4800000000000337"
"3778","13.52999999999998","13.52999999999998","13.52999999999998"
"4085","115.65999999999984","115.65999999999984","115.65999999999984"
"4382","107.68000000000012","107.68000000000012","107.68000000000012"
"4689","67.59000000000005","67.59000000000005","67.59000000000005"
"4899","32.88000000000014","32.88000000000014","32.88000000000014"
"4996","16.110000000000035","16.110000000000035","16.110000000000035"
"5303","91.96999999999991","91.96999999999991","91.96999999999991"
"5610","93.72000000000014","93.72000000000014","93.72000000000014"
"5917","14.349999999999948","14.349999999999948","14.349999999999948"
"6009","6.829999999999988","6.829999999999988","6.829999999999988"
"6316","2.0599999999999934","2.0599999999999934","2.0599999999999934"
"6414","-3.64","-3.64","-3.64"
"6519","-3.1099999999999994","-3.1099999999999994","-3.1099999999999994"
"6826","26.060000000000162","26.060000000000162","26.060000000000162"
"6942","6.529999999999986","6.529999999999986","6.529999999999986"
"7249","75.28999999999999","75.28999999999999","75.28999999999999"
"7556","30.060000000000084","30.060000000000084","30.060000000000084"
"7863","2.2199999999999953","2.2199999999999953","2.2199999999999953"
"8170","26.55000000000009","26.55000000000009","26.55000000000009"
"8272","-7.580000000000002","-7.580000000000002","-7.580000000000002"
"8401","2.3200000000000074","2.3200000000000074","2.3200000000000074"
"8708","41.5600000000001","41.5600000000001","41.5600000000001"
"9015","10.32999999999996","10.32999999999996","10.32999999999996"
"9322","-12.370000000000019","-12.370000000000019","-12.370000000000019"
"9629","51.43000000000012","51.43000000000012","51.43000000000012"
"9936","69.27999999999983","69.27999999999983","69.27999999999983"
"10243","92.73999999999981","92.73999999999981","92.73999999999981"
"10550","40.93000000000009","40.93000000000009","40.93000000000009"
"10857","21.629999999999985","21.629999999999985","21.629999999999985"
"11164","14.559999999999993","14.559999999999993","14.559999999999993"
"11270","53.86000000000003","53.86000000000003","53.86000000000003"
"11553","116.10999999999993","116.10999999999993","116.10999999999993"
"11860","44.65000000000013","44.65000000000013","44.65000000000013"
"12167","75.80999999999996","75.80999999999996","75.80999999999996"
"12474","100.98000000000017","100.98000000000017","100.98000000000017"
"12653","39.25000000000007","39.25000000000007","39.25000000000007"
"12960","42.740000000000144","42.740000000000144","42.740000000000144"
"13267","35.55000000000013","35.55000000000013","35.55000000000013"
"13574","74.98000000000008","74.98000000000008","74.98000000000008"
"13881","64.66000000000012","64.66000000000012","64.66000000000012"
"14188","78.42000000000026","78.42000000000026","78.42000000000026"
"14495","0.060000000000023146","0.060000000000023146","0.060000000000023146"
"14802","127.99999999999993","127.99999999999993","127.99999999999993"
"15109","136.2400000000001","136.2400000000001","136.2400000000001"
