"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player2_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player2_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player2_reward__MAX"
"303","-1.790000000000004","-1.790000000000004","-1.790000000000004"
"609","-11.319999999999995","-11.319999999999995","-11.319999999999995"
"915","3.7399999999999953","3.7399999999999953","3.7399999999999953"
"1221","-3.199999999999997","-3.199999999999997","-3.199999999999997"
"1527","-0.7900000000000027","-0.7900000000000027","-0.7900000000000027"
"1833","13.579999999999961","13.579999999999961","13.579999999999961"
"2139","0.19999999999999243","0.19999999999999243","0.19999999999999243"
"2445","-1.7199999999999926","-1.7199999999999926","-1.7199999999999926"
"2751","2.0400000000000005","2.0400000000000005","2.0400000000000005"
"3057","-14.990000000000022","-14.990000000000022","-14.990000000000022"
"3363","-5.860000000000017","-5.860000000000017","-5.860000000000017"
"3669","19.210000000000072","19.210000000000072","19.210000000000072"
"3975","-12.350000000000046","-12.350000000000046","-12.350000000000046"
"4281","7.500000000000008","7.500000000000008","7.500000000000008"
"4587","0.5299999999999909","0.5299999999999909","0.5299999999999909"
"4893","3.7499999999999907","3.7499999999999907","3.7499999999999907"
"5199","0.9999999999999869","0.9999999999999869","0.9999999999999869"
"5505","4.3299999999999885","4.3299999999999885","4.3299999999999885"
"5811","0.4599999999999841","0.4599999999999841","0.4599999999999841"
"6117","6.339999999999981","6.339999999999981","6.339999999999981"
"6423","9.039999999999985","9.039999999999985","9.039999999999985"
"6729","3.379999999999991","3.379999999999991","3.379999999999991"
"7035","6.23","6.23","6.23"
"7341","-5.399999999999996","-5.399999999999996","-5.399999999999996"
"7647","-6.420000000000001","-6.420000000000001","-6.420000000000001"
"7953","0.6900000000000011","0.6900000000000011","0.6900000000000011"
"8259","10.319999999999986","10.319999999999986","10.319999999999986"
"8565","3.859999999999997","3.859999999999997","3.859999999999997"
"8871","-0.27999999999999314","-0.27999999999999314","-0.27999999999999314"
"9177","3.9399999999999986","3.9399999999999986","3.9399999999999986"
"9483","10.489999999999968","10.489999999999968","10.489999999999968"
"9789","3.200000000000001","3.200000000000001","3.200000000000001"
"10095","-9.050000000000034","-9.050000000000034","-9.050000000000034"
"10401","-4.350000000000001","-4.350000000000001","-4.350000000000001"
"10707","-1.1400000000000097","-1.1400000000000097","-1.1400000000000097"
"11013","-10.539999999999978","-10.539999999999978","-10.539999999999978"
"11319","-10.389999999999986","-10.389999999999986","-10.389999999999986"
"11625","2.8199999999999905","2.8199999999999905","2.8199999999999905"
"11931","1.2599999999999925","1.2599999999999925","1.2599999999999925"
"12237","6.7099999999999955","6.7099999999999955","6.7099999999999955"
"12543","-8.129999999999997","-8.129999999999997","-8.129999999999997"
"12849","-9.50999999999998","-9.50999999999998","-9.50999999999998"
"13155","1.0000000000000093","1.0000000000000093","1.0000000000000093"
"13461","-8.870000000000038","-8.870000000000038","-8.870000000000038"
"13767","-3.5499999999999927","-3.5499999999999927","-3.5499999999999927"
"14073","-3.5900000000000043","-3.5900000000000043","-3.5900000000000043"
"14379","-14.92000000000003","-14.92000000000003","-14.92000000000003"
"14685","-1.6099999999999994","-1.6099999999999994","-1.6099999999999994"
"14991","-3.070000000000017","-3.070000000000017","-3.070000000000017"
"15297","-8.109999999999998","-8.109999999999998","-8.109999999999998"
"15603","0.7600000000000038","0.7600000000000038","0.7600000000000038"
"15909","-6.509999999999985","-6.509999999999985","-6.509999999999985"
"16215","3.4300000000000033","3.4300000000000033","3.4300000000000033"
"16521","-6.7999999999999865","-6.7999999999999865","-6.7999999999999865"
"16827","4.329999999999987","4.329999999999987","4.329999999999987"
"17133","1.3100000000000065","1.3100000000000065","1.3100000000000065"
"17439","1.0299999999999947","1.0299999999999947","1.0299999999999947"
"17745","5.569999999999996","5.569999999999996","5.569999999999996"
"18051","-5.250000000000011","-5.250000000000011","-5.250000000000011"
"18357","-5.680000000000007","-5.680000000000007","-5.680000000000007"
"18663","-3.800000000000037","-3.800000000000037","-3.800000000000037"
"18969","-6.37000000000002","-6.37000000000002","-6.37000000000002"
"19275","1.4099999999999933","1.4099999999999933","1.4099999999999933"
