"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.0001_hidden64_target10__20241214_194314 - blue_player1_reward__MAX"
"302","1.77","1.77","1.77"
"608","-0.3399999999999995","-0.3399999999999995","-0.3399999999999995"
"914","0.35000000000000064","0.35000000000000064","0.35000000000000064"
"1220","17.440000000000115","17.440000000000115","17.440000000000115"
"1526","19.450000000000088","19.450000000000088","19.450000000000088"
"1832","22.990000000000194","22.990000000000194","22.990000000000194"
"2138","-26.490000000000002","-26.490000000000002","-26.490000000000002"
"2444","17.60000000000003","17.60000000000003","17.60000000000003"
"2750","48.58000000000019","48.58000000000019","48.58000000000019"
"3056","25.05000000000008","25.05000000000008","25.05000000000008"
"3362","23.56000000000002","23.56000000000002","23.56000000000002"
"3668","26.639999999999986","26.639999999999986","26.639999999999986"
"3974","27.67000000000003","27.67000000000003","27.67000000000003"
"4280","36.71000000000005","36.71000000000005","36.71000000000005"
"4586","-3.19000000000005","-3.19000000000005","-3.19000000000005"
"4892","22.130000000000027","22.130000000000027","22.130000000000027"
"5198","22.619999999999994","22.619999999999994","22.619999999999994"
"5504","24.96000000000005","24.96000000000005","24.96000000000005"
"5810","40.75000000000002","40.75000000000002","40.75000000000002"
"6116","7.99000000000003","7.99000000000003","7.99000000000003"
"6422","33.0300000000002","33.0300000000002","33.0300000000002"
"6728","25.160000000000043","25.160000000000043","25.160000000000043"
"7034","31.490000000000137","31.490000000000137","31.490000000000137"
"7340","32.52000000000014","32.52000000000014","32.52000000000014"
"7646","-5.999999999999975","-5.999999999999975","-5.999999999999975"
"7952","9.839999999999975","9.839999999999975","9.839999999999975"
"8258","32.020000000000074","32.020000000000074","32.020000000000074"
"8564","37.02000000000021","37.02000000000021","37.02000000000021"
"8870","44.990000000000144","44.990000000000144","44.990000000000144"
"9176","22.83000000000001","22.83000000000001","22.83000000000001"
"9482","47.42000000000019","47.42000000000019","47.42000000000019"
"9788","26.750000000000167","26.750000000000167","26.750000000000167"
"10094","-23.22000000000001","-23.22000000000001","-23.22000000000001"
"10400","6.050000000000002","6.050000000000002","6.050000000000002"
"10706","25.820000000000043","25.820000000000043","25.820000000000043"
"11012","2.5099999999999927","2.5099999999999927","2.5099999999999927"
"11318","7.950000000000007","7.950000000000007","7.950000000000007"
"11624","7.139999999999987","7.139999999999987","7.139999999999987"
"11930","32.680000000000014","32.680000000000014","32.680000000000014"
"12236","21.12","21.12","21.12"
"12542","12.589999999999987","12.589999999999987","12.589999999999987"
"12848","-1.9700000000000137","-1.9700000000000137","-1.9700000000000137"
"13154","14.860000000000008","14.860000000000008","14.860000000000008"
"13460","10.969999999999995","10.969999999999995","10.969999999999995"
"13766","3.039999999999998","3.039999999999998","3.039999999999998"
"14072","22.350000000000055","22.350000000000055","22.350000000000055"
"14378","-22.730000000000015","-22.730000000000015","-22.730000000000015"
"14684","10.990000000000022","10.990000000000022","10.990000000000022"
"14990","25.150000000000105","25.150000000000105","25.150000000000105"
"15296","4.950000000000013","4.950000000000013","4.950000000000013"
"15602","40.920000000000094","40.920000000000094","40.920000000000094"
"15908","26.75000000000004","26.75000000000004","26.75000000000004"
"16214","27.770000000000113","27.770000000000113","27.770000000000113"
