"Step","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target10__20241215_130801 - blue_player2_reward","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target10__20241215_130801 - blue_player2_reward__MIN","SimpleQMIX_everything_varying_blox_gamma0.95_lr0.001_hidden128_target10__20241215_130801 - blue_player2_reward__MAX"
"304","35.33000000000016","35.33000000000016","35.33000000000016"
"611","52.500000000000256","52.500000000000256","52.500000000000256"
"918","37.25000000000008","37.25000000000008","37.25000000000008"
"1225","40.73000000000028","40.73000000000028","40.73000000000028"
"1532","30.260000000000126","30.260000000000126","30.260000000000126"
"1839","39.330000000000275","39.330000000000275","39.330000000000275"
"2068","3.4399999999999915","3.4399999999999915","3.4399999999999915"
"2375","38.94000000000014","38.94000000000014","38.94000000000014"
"2682","33.26000000000012","33.26000000000012","33.26000000000012"
"2989","43.940000000000246","43.940000000000246","43.940000000000246"
"3296","25.180000000000064","25.180000000000064","25.180000000000064"
"3481","-0.6400000000000006","-0.6400000000000006","-0.6400000000000006"
"3788","44.96000000000016","44.96000000000016","44.96000000000016"
"4095","23.26000000000003","23.26000000000003","23.26000000000003"
"4402","14.719999999999978","14.719999999999978","14.719999999999978"
"4709","11.53","11.53","11.53"
"5016","29.23000000000005","29.23000000000005","29.23000000000005"
"5323","30.470000000000095","30.470000000000095","30.470000000000095"
"5630","37.46000000000016","37.46000000000016","37.46000000000016"
"5937","30.840000000000163","30.840000000000163","30.840000000000163"
"6244","34.510000000000126","34.510000000000126","34.510000000000126"
"6551","-12.320000000000016","-12.320000000000016","-12.320000000000016"
"6858","36.77000000000023","36.77000000000023","36.77000000000023"
"6964","-6.300000000000001","-6.300000000000001","-6.300000000000001"
"7271","32.1700000000002","32.1700000000002","32.1700000000002"
"7578","-4.189999999999999","-4.189999999999999","-4.189999999999999"
"7885","38.180000000000135","38.180000000000135","38.180000000000135"
"7988","-6.33","-6.33","-6.33"
"8295","44.12000000000014","44.12000000000014","44.12000000000014"
"8602","0.4199999999999988","0.4199999999999988","0.4199999999999988"
