"Step","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden128_target10__20241215_113933 - blue_player1_reward","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden128_target10__20241215_113933 - blue_player1_reward__MIN","SimpleQMIX_everything_random_blox_gamma0.95_lr0.001_hidden128_target10__20241215_113933 - blue_player1_reward__MAX"
"271","10.459999999999994","10.459999999999994","10.459999999999994"
"577","-10.810000000000015","-10.810000000000015","-10.810000000000015"
"883","3.439999999999987","3.439999999999987","3.439999999999987"
"1189","3.989999999999982","3.989999999999982","3.989999999999982"
"1495","16.149999999999995","16.149999999999995","16.149999999999995"
"1801","8.009999999999996","8.009999999999996","8.009999999999996"
"2107","15.68000000000002","15.68000000000002","15.68000000000002"
"2413","-8.590000000000023","-8.590000000000023","-8.590000000000023"
"2719","3.779999999999983","3.779999999999983","3.779999999999983"
"3025","7.149999999999994","7.149999999999994","7.149999999999994"
"3331","4.299999999999996","4.299999999999996","4.299999999999996"
"3637","5.5","5.5","5.5"
"3943","15.210000000000008","15.210000000000008","15.210000000000008"
"4249","11.599999999999994","11.599999999999994","11.599999999999994"
"4555","-9.149999999999993","-9.149999999999993","-9.149999999999993"
"4861","-0.22000000000001232","-0.22000000000001232","-0.22000000000001232"
"5167","-16.510000000000044","-16.510000000000044","-16.510000000000044"
"5473","-7.669999999999994","-7.669999999999994","-7.669999999999994"
"5779","-17.420000000000034","-17.420000000000034","-17.420000000000034"
"6085","-2.5000000000000187","-2.5000000000000187","-2.5000000000000187"
"6391","-7.939999999999992","-7.939999999999992","-7.939999999999992"
"6697","15.529999999999978","15.529999999999978","15.529999999999978"
"7003","6.05000000000001","6.05000000000001","6.05000000000001"
"7309","-8.340000000000058","-8.340000000000058","-8.340000000000058"
"7615","19.41000000000004","19.41000000000004","19.41000000000004"
"7921","38.74000000000005","38.74000000000005","38.74000000000005"
"8227","23.130000000000077","23.130000000000077","23.130000000000077"
"8533","31.360000000000078","31.360000000000078","31.360000000000078"
"8839","46.65000000000015","46.65000000000015","46.65000000000015"
"9145","76.05000000000013","76.05000000000013","76.05000000000013"
"9451","4.37999999999999","4.37999999999999","4.37999999999999"
"9757","-16.569999999999986","-16.569999999999986","-16.569999999999986"
"10063","-2.910000000000004","-2.910000000000004","-2.910000000000004"
"10369","7.139999999999973","7.139999999999973","7.139999999999973"
"10675","33.260000000000105","33.260000000000105","33.260000000000105"
"10981","6.260000000000013","6.260000000000013","6.260000000000013"
"11287","27.660000000000043","27.660000000000043","27.660000000000043"
"11593","-3.949999999999981","-3.949999999999981","-3.949999999999981"
"11899","49.61000000000009","49.61000000000009","49.61000000000009"
"12205","75.49000000000012","75.49000000000012","75.49000000000012"
"12511","-15.350000000000032","-15.350000000000032","-15.350000000000032"
"12817","-7.599999999999999","-7.599999999999999","-7.599999999999999"
"13123","-3.3600000000000123","-3.3600000000000123","-3.3600000000000123"
"13429","42.1300000000003","42.1300000000003","42.1300000000003"
"13735","-9.250000000000057","-9.250000000000057","-9.250000000000057"
"14041","29.380000000000056","29.380000000000056","29.380000000000056"
"14347","5.799999999999997","5.799999999999997","5.799999999999997"
"14653","-4.319999999999985","-4.319999999999985","-4.319999999999985"
"14959","1.8500000000000039","1.8500000000000039","1.8500000000000039"
"15265","-17.050000000000008","-17.050000000000008","-17.050000000000008"
"15571","1.5599999999999976","1.5599999999999976","1.5599999999999976"
"15877","-8.140000000000022","-8.140000000000022","-8.140000000000022"
"16183","-3.3699999999999948","-3.3699999999999948","-3.3699999999999948"
"16489","-1.8599999999999774","-1.8599999999999774","-1.8599999999999774"
"16795","5.990000000000002","5.990000000000002","5.990000000000002"
"17101","3.429999999999985","3.429999999999985","3.429999999999985"
"17407","-6.0999999999999845","-6.0999999999999845","-6.0999999999999845"
"17713","-5.710000000000005","-5.710000000000005","-5.710000000000005"
"18019","37.500000000000135","37.500000000000135","37.500000000000135"
"18325","12.849999999999982","12.849999999999982","12.849999999999982"
"18631","12.209999999999933","12.209999999999933","12.209999999999933"
"18937","8.27999999999999","8.27999999999999","8.27999999999999"
"19243","0.2199999999999914","0.2199999999999914","0.2199999999999914"
"19549","-7.039999999999999","-7.039999999999999","-7.039999999999999"
"19855","6.58","6.58","6.58"
"20161","0.939999999999988","0.939999999999988","0.939999999999988"
"20467","11.169999999999954","11.169999999999954","11.169999999999954"
"20773","-10.600000000000017","-10.600000000000017","-10.600000000000017"
"21079","6.360000000000002","6.360000000000002","6.360000000000002"
"21385","-14.470000000000056","-14.470000000000056","-14.470000000000056"
"21691","7.770000000000013","7.770000000000013","7.770000000000013"
"21997","8.69999999999998","8.69999999999998","8.69999999999998"
"22303","-3.4700000000000006","-3.4700000000000006","-3.4700000000000006"
"22609","-8.769999999999989","-8.769999999999989","-8.769999999999989"
"22915","-6.78999999999998","-6.78999999999998","-6.78999999999998"
"23221","15.379999999999992","15.379999999999992","15.379999999999992"
"23527","1.7899999999999923","1.7899999999999923","1.7899999999999923"
"23833","2.48","2.48","2.48"
"24139","-12.90000000000005","-12.90000000000005","-12.90000000000005"
"24445","-1.0200000000000067","-1.0200000000000067","-1.0200000000000067"
"24751","12.709999999999942","12.709999999999942","12.709999999999942"
"25057","7.779999999999974","7.779999999999974","7.779999999999974"
"25363","14.449999999999973","14.449999999999973","14.449999999999973"
"25669","-17.300000000000026","-17.300000000000026","-17.300000000000026"
"25975","-0.7900000000000075","-0.7900000000000075","-0.7900000000000075"
"26281","9.32","9.32","9.32"
"26587","7.939999999999988","7.939999999999988","7.939999999999988"
"26893","41.61000000000016","41.61000000000016","41.61000000000016"
"27199","-1.3600000000000079","-1.3600000000000079","-1.3600000000000079"
"27505","26.580000000000027","26.580000000000027","26.580000000000027"
"27811","35.36000000000017","35.36000000000017","35.36000000000017"
"28117","23.370000000000054","23.370000000000054","23.370000000000054"
"28423","46.33000000000019","46.33000000000019","46.33000000000019"
"28729","25.030000000000076","25.030000000000076","25.030000000000076"
"29035","11.850000000000007","11.850000000000007","11.850000000000007"
"29341","64.62000000000027","64.62000000000027","64.62000000000027"
"29647","3.5199999999999996","3.5199999999999996","3.5199999999999996"
"29953","19.769999999999996","19.769999999999996","19.769999999999996"
"30259","18.01000000000003","18.01000000000003","18.01000000000003"
"30565","42.38000000000021","42.38000000000021","42.38000000000021"
"30871","40.11000000000035","40.11000000000035","40.11000000000035"
"31177","23.530000000000058","23.530000000000058","23.530000000000058"
"31483","8.99999999999998","8.99999999999998","8.99999999999998"
"31789","47.46000000000028","47.46000000000028","47.46000000000028"
"32095","65.92000000000021","65.92000000000021","65.92000000000021"
"32401","4.02000000000001","4.02000000000001","4.02000000000001"
"32707","6.4700000000000095","6.4700000000000095","6.4700000000000095"
"33013","45.03000000000003","45.03000000000003","45.03000000000003"
"33319","14.889999999999938","14.889999999999938","14.889999999999938"
"33625","1.6900000000000017","1.6900000000000017","1.6900000000000017"
"33931","-3.8100000000000054","-3.8100000000000054","-3.8100000000000054"
"34237","27.100000000000012","27.100000000000012","27.100000000000012"
"34543","1.2","1.2","1.2"
"34849","16.999999999999993","16.999999999999993","16.999999999999993"
"35155","50.230000000000196","50.230000000000196","50.230000000000196"
"35461","33.020000000000095","33.020000000000095","33.020000000000095"
"35767","-0.679999999999999","-0.679999999999999","-0.679999999999999"
"36073","30.76000000000007","30.76000000000007","30.76000000000007"
"36379","31.630000000000077","31.630000000000077","31.630000000000077"
"36685","53.48000000000029","53.48000000000029","53.48000000000029"
"36991","5.140000000000002","5.140000000000002","5.140000000000002"
"37297","69.95999999999994","69.95999999999994","69.95999999999994"
"37603","3.8899999999999997","3.8899999999999997","3.8899999999999997"
"37909","44.070000000000206","44.070000000000206","44.070000000000206"
"38215","3.309999999999993","3.309999999999993","3.309999999999993"
"38521","67.32000000000015","67.32000000000015","67.32000000000015"
"38827","49.000000000000334","49.000000000000334","49.000000000000334"
"39133","65.65000000000015","65.65000000000015","65.65000000000015"
"39439","70.83999999999972","70.83999999999972","70.83999999999972"
"39745","62.27000000000039","62.27000000000039","62.27000000000039"
"40051","59.96000000000022","59.96000000000022","59.96000000000022"
"40357","41.12000000000012","41.12000000000012","41.12000000000012"
"40663","74.84000000000015","74.84000000000015","74.84000000000015"
"40969","58.15000000000028","58.15000000000028","58.15000000000028"
"41275","46.93000000000013","46.93000000000013","46.93000000000013"
"41581","8.580000000000016","8.580000000000016","8.580000000000016"
"41887","37.87000000000015","37.87000000000015","37.87000000000015"
"42193","27.400000000000027","27.400000000000027","27.400000000000027"
"42499","56.840000000000195","56.840000000000195","56.840000000000195"
"42805","63.88000000000012","63.88000000000012","63.88000000000012"
"43111","-7.060000000000006","-7.060000000000006","-7.060000000000006"
"43417","44.090000000000174","44.090000000000174","44.090000000000174"
"43723","24.780000000000026","24.780000000000026","24.780000000000026"
"44029","51.36000000000027","51.36000000000027","51.36000000000027"
"44335","77.65000000000003","77.65000000000003","77.65000000000003"
"44641","70.72000000000004","70.72000000000004","70.72000000000004"
"44947","28.780000000000026","28.780000000000026","28.780000000000026"
"45253","53.0900000000004","53.0900000000004","53.0900000000004"
"45559","67.67000000000021","67.67000000000021","67.67000000000021"
"45865","51.62000000000028","51.62000000000028","51.62000000000028"
