"Step","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target20__20241215_143913 - blue_player1_reward","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target20__20241215_143913 - blue_player1_reward__MIN","SimpleQMIX_everything_later_blox_gamma0.95_lr0.001_hidden64_target20__20241215_143913 - blue_player1_reward__MAX"
"302","4.6100000000000065","4.6100000000000065","4.6100000000000065"
"608","23.490000000000045","23.490000000000045","23.490000000000045"
"914","15.319999999999979","15.319999999999979","15.319999999999979"
"1220","25.159999999999997","25.159999999999997","25.159999999999997"
"1526","6.349999999999993","6.349999999999993","6.349999999999993"
"1832","18.400000000000038","18.400000000000038","18.400000000000038"
"2138","11.399999999999993","11.399999999999993","11.399999999999993"
"2444","8.430000000000005","8.430000000000005","8.430000000000005"
"2750","18.55000000000009","18.55000000000009","18.55000000000009"
"3056","-3.3999999999999924","-3.3999999999999924","-3.3999999999999924"
"3362","8.979999999999984","8.979999999999984","8.979999999999984"
"3668","18.02000000000007","18.02000000000007","18.02000000000007"
"3974","21.810000000000073","21.810000000000073","21.810000000000073"
"4280","16.829999999999956","16.829999999999956","16.829999999999956"
"4586","16.64000000000001","16.64000000000001","16.64000000000001"
"4892","11.309999999999981","11.309999999999981","11.309999999999981"
"5198","21.90000000000003","21.90000000000003","21.90000000000003"
"5504","16.419999999999973","16.419999999999973","16.419999999999973"
"5810","15.719999999999997","15.719999999999997","15.719999999999997"
"6116","43.0800000000002","43.0800000000002","43.0800000000002"
"6422","33.5600000000001","33.5600000000001","33.5600000000001"
"6728","34.990000000000244","34.990000000000244","34.990000000000244"
"7034","7.150000000000005","7.150000000000005","7.150000000000005"
"7340","3.5899999999999896","3.5899999999999896","3.5899999999999896"
"7646","-0.04000000000003111","-0.04000000000003111","-0.04000000000003111"
"7952","1.380000000000015","1.380000000000015","1.380000000000015"
"8258","25.999999999999982","25.999999999999982","25.999999999999982"
"8564","26.830000000000027","26.830000000000027","26.830000000000027"
"8870","-4.619999999999981","-4.619999999999981","-4.619999999999981"
"9176","22.730000000000032","22.730000000000032","22.730000000000032"
"9482","-0.49999999999999606","-0.49999999999999606","-0.49999999999999606"
"9788","-3.0099999999999993","-3.0099999999999993","-3.0099999999999993"
"10094","-14.360000000000074","-14.360000000000074","-14.360000000000074"
"10400","-4.339999999999996","-4.339999999999996","-4.339999999999996"
"10706","-1.4900000000000089","-1.4900000000000089","-1.4900000000000089"
"11012","-1.580000000000004","-1.580000000000004","-1.580000000000004"
"11318","11.019999999999964","11.019999999999964","11.019999999999964"
"11624","12.040000000000006","12.040000000000006","12.040000000000006"
"11930","18.15999999999999","18.15999999999999","18.15999999999999"
"12236","8.569999999999999","8.569999999999999","8.569999999999999"
"12542","23.840000000000153","23.840000000000153","23.840000000000153"
"12848","35.380000000000045","35.380000000000045","35.380000000000045"
"13154","58.470000000000255","58.470000000000255","58.470000000000255"
"13460","18.81999999999998","18.81999999999998","18.81999999999998"
"13766","23.530000000000022","23.530000000000022","23.530000000000022"
"14072","47.13000000000021","47.13000000000021","47.13000000000021"
"14378","31.42000000000002","31.42000000000002","31.42000000000002"
"14684","57.430000000000234","57.430000000000234","57.430000000000234"
"14990","39.29000000000017","39.29000000000017","39.29000000000017"
"15296","48.450000000000195","48.450000000000195","48.450000000000195"
"15602","4.610000000000001","4.610000000000001","4.610000000000001"
"15908","20.100000000000033","20.100000000000033","20.100000000000033"
"16214","66.59000000000023","66.59000000000023","66.59000000000023"
"16520","36.110000000000134","36.110000000000134","36.110000000000134"
"16826","22.510000000000076","22.510000000000076","22.510000000000076"
"17132","37.29000000000006","37.29000000000006","37.29000000000006"
"17438","53.870000000000225","53.870000000000225","53.870000000000225"
"17744","18.540000000000013","18.540000000000013","18.540000000000013"
"18050","29.98000000000003","29.98000000000003","29.98000000000003"
"18356","17.360000000000024","17.360000000000024","17.360000000000024"
"18662","61.8500000000001","61.8500000000001","61.8500000000001"
"18968","-17.560000000000027","-17.560000000000027","-17.560000000000027"
"19274","-19.549999999999986","-19.549999999999986","-19.549999999999986"
"19580","9.579999999999963","9.579999999999963","9.579999999999963"
"19886","30.97000000000002","30.97000000000002","30.97000000000002"
"20192","19.83000000000008","19.83000000000008","19.83000000000008"
"20498","23.770000000000124","23.770000000000124","23.770000000000124"
"20804","8.09","8.09","8.09"
"21110","22.340000000000025","22.340000000000025","22.340000000000025"
"21416","20.710000000000008","20.710000000000008","20.710000000000008"
"21722","31.37000000000008","31.37000000000008","31.37000000000008"
"22028","14.76999999999998","14.76999999999998","14.76999999999998"
"22334","22.97","22.97","22.97"
"22640","3.169999999999982","3.169999999999982","3.169999999999982"
"22946","9.899999999999983","9.899999999999983","9.899999999999983"
"23252","-3.1500000000000354","-3.1500000000000354","-3.1500000000000354"
"23558","6.629999999999967","6.629999999999967","6.629999999999967"
"23864","5.009999999999988","5.009999999999988","5.009999999999988"
"24170","2.069999999999996","2.069999999999996","2.069999999999996"
"24476","1.689999999999994","1.689999999999994","1.689999999999994"
"24782","3.189999999999988","3.189999999999988","3.189999999999988"
"25088","-2.5900000000000145","-2.5900000000000145","-2.5900000000000145"
"25394","17.610000000000003","17.610000000000003","17.610000000000003"
"25700","0.13999999999999532","0.13999999999999532","0.13999999999999532"
"26006","5.529999999999995","5.529999999999995","5.529999999999995"
"26312","19.769999999999992","19.769999999999992","19.769999999999992"
"26618","65.71000000000002","65.71000000000002","65.71000000000002"
"26924","10.409999999999965","10.409999999999965","10.409999999999965"
"27230","9.519999999999996","9.519999999999996","9.519999999999996"
"27536","14.770000000000005","14.770000000000005","14.770000000000005"
"27842","15.399999999999999","15.399999999999999","15.399999999999999"
